lichess_id,ply,result,risck_player
0mXwV9wm,80,0-1,Black
JCQYeoYi,101,1-0,White
Eybg5GmQ,60,0-1,Black
hUlvJuUA,81,1-0,White
HH16eHn7,68,1-0,Black
R47TGgr7,86,0-1,Black
CocDwU66,102,0-1,Black
NHhom84d,48,0-1,Black
IHAE3fpA,129,1-0,White
lLLcxF2H,67,1-0,White
1wkyYXnA,68,0-1,Black
wf7IRf4D,61,1-0,White
4x4CeQ6H,96,1-0,Black
RkQfU4kh,76,0-1,Black
tS14rqUs,154,1/2-1/2,Black
TICzK5CO,60,0-1,Black
eLQwBjRx,85,1-0,White
yBqBpsoi,44,0-1,Black
1vTSQG5I,97,1-0,White
VLRMEHVE,82,0-1,Black
xKIPNMBi,122,1-0,Black
rCmwpOG1,70,0-1,Black
F3KbYtqm,56,0-1,Black
fol5Xg7b,102,1-0,Black
kxnEi7tD,92,1-0,Black
kkLiIexU,76,0-1,Black
L2j3Tcwt,66,0-1,Black
RVlPTxRQ,51,1-0,White
tYy9jrlh,56,0-1,Black
JgEMoQ9T,100,0-1,Black
xNAL5Xlg,84,0-1,Black
QheF8aOW,74,0-1,Black
vkUeryjQ,125,0-1,White
MUmOdxIG,43,1-0,White
Cw2KhAZW,69,1-0,White
tLHr6NCa,155,0-1,White
mSQNIU1y,120,1-0,Black
6Ahku3BN,46,0-1,Black
vKAeMuox,70,0-1,Black
4yBkKGT1,77,0-1,White
vpFh3Q8X,97,1-0,White
Tdwvcq4M,65,1-0,White
mtHlhOmL,80,0-1,Black
TpWwWsId,105,1-0,White
gVd53Hxr,122,0-1,Black
AY3n6Hfd,131,1/2-1/2,White
4WgDts58,53,0-1,White
KT0PDp69,94,0-1,Black
KxF2PQLP,40,0-1,Black
CRmBMb4G,91,0-1,White
AhBKSD4w,65,1-0,White
i54J7xLN,62,0-1,Black
WD6Ni2uQ,133,0-1,White
gYRpB443,61,1-0,White
VCf7fkwl,101,1-0,White
Mb0u0wBd,72,0-1,Black
BGo6CiA2,89,1-0,White
lFECufFo,82,0-1,Black
O1nptgts,51,1-0,White
z7BruCcC,71,1-0,White
3udrVKae,65,0-1,White
Y56lLCec,65,1-0,White
02BMPyU4,118,0-1,Black
Pp4CTqwr,103,1-0,White
JAohkpNd,71,1-0,White
ZapEOqun,71,1-0,White
cOqjRKbJ,64,1-0,Black
HUYCyia2,63,1-0,White
5a4jqrSc,101,0-1,White
n4fwiv5Q,72,0-1,Black
GoEwEbXW,88,0-1,Black
lFqPV1vD,93,1-0,White
dEOofTgL,92,0-1,Black
PhYh9Bcn,74,0-1,Black
wpsfjhwZ,91,1-0,White
qPXKHzYv,75,1-0,White
t36nXVFl,120,0-1,Black
b5qQL7SW,110,0-1,Black
rbZnzMsS,93,1-0,White
MbUUDXWs,72,0-1,Black
CcpmpBpT,117,0-1,White
kpx43HID,60,0-1,Black
bIL2b4Fa,47,1-0,White
9Oc3oEW6,67,1-0,White
siXpkp1C,47,1-0,White
mcPHDVNS,78,0-1,Black
e0Po3JPp,57,1-0,White
ZKToGVCt,58,0-1,Black
45kjS4a5,61,1-0,White
h7jSkMQy,62,1/2-1/2,Black
r3VedLW9,55,1-0,White
vPVCAbms,58,0-1,Black
yxfJrEYb,71,1-0,White
BkcD6y34,101,1-0,White
FYjMMBlf,96,0-1,Black
CPErih5F,56,1-0,Black
YUgMEAli,90,0-1,Black
UerHFsL9,66,0-1,Black
4lnJYdPM,83,1-0,White
bwfm3Ioh,63,1-0,White
mQj0cSoV,84,0-1,Black
cwePkzCF,93,1-0,White
d4ZVHw4s,83,1-0,White
1Fz00qNv,87,1-0,White
JLQNPOy7,49,1-0,White
4IBp4LnT,72,0-1,Black
nBGx8rtc,74,0-1,Black
CASFWemj,79,1-0,White
oFpaLObg,74,0-1,Black
IUCJxeCV,79,1-0,White
UmA4p9YY,73,1-0,White
auRwm4bw,58,0-1,Black
usO688qP,72,0-1,Black
b1El3OyG,67,1-0,White
ECIgpK0z,90,0-1,Black
diNUQgCp,101,1-0,White
LArVSSLP,64,0-1,Black
Kg2jscsA,87,1-0,White
QsuREPVw,63,0-1,White
fdZrnG0a,64,0-1,Black
0z3qZfut,84,0-1,Black
gFSZrck2,77,1-0,White
1vZFNUBe,69,1/2-1/2,White
FWuSFNxj,52,0-1,Black
by5W7MGX,76,0-1,Black
IR8ziIhj,58,0-1,Black
QzgOk9GA,73,1-0,White
i30PXNsk,59,1-0,White
JdKXTmQE,83,1-0,White
7YuzK0GE,68,0-1,Black
q5dZvqfk,53,1-0,White
R8ottsoa,56,0-1,Black
q81U5Dg2,92,1-0,Black
66bQFyti,66,0-1,Black
xeOwRlIr,49,1-0,White
K5tgtMjr,52,0-1,Black
xw09io88,81,1-0,White
5ENOpbBu,93,0-1,White
9JbMiIBi,58,0-1,Black
YdCT81wX,72,0-1,Black
jt1RtQHj,112,1-0,Black
J4feTCJa,80,0-1,Black
uMmKXbbI,84,0-1,Black
m6KXQPJN,62,0-1,Black
SDMMWRHt,86,1-0,Black
eyhraK9V,103,1-0,White
7G0sq2MN,54,0-1,Black
QRyCVDX4,65,1-0,White
4QQbPF7J,108,1/2-1/2,Black
lTaYYCSs,116,0-1,Black
ODyryeq6,52,1-0,Black
tYIp6DkE,69,1-0,White
QIHZjXV9,62,1-0,Black
Uo9Ht7t1,62,0-1,Black
8SNBWqpQ,84,0-1,Black
W7MrF4XX,72,1-0,Black
BC3iRTfj,80,0-1,Black
DR8tYUlx,102,0-1,Black
uvpRD23l,94,0-1,Black
0TGTN1e8,86,0-1,Black
3UYHVBgy,70,0-1,Black
aXuBAukR,45,1-0,White
CfKokRvI,39,1-0,White
M0fu64dT,144,0-1,Black
NJtn90aa,66,0-1,Black
LHRnytJZ,57,1-0,White
zXf3UwnT,73,1-0,White
S6nNLfHf,57,1-0,White
1grv1UrW,94,0-1,Black
DUh5lV4h,85,1-0,White
xT7u73oI,70,1-0,Black
TylvmNSi,89,0-1,White
HzGXui70,80,0-1,Black
lh5oY8ng,126,0-1,Black
o1lFkeBw,98,0-1,Black
vM0KEhRq,65,1-0,White
TxVprwwf,62,0-1,Black
azwjoty9,125,1-0,White
02dzvGVu,65,1-0,White
NFj74taI,69,1-0,White
9gkJmCld,79,1-0,White
BeVs01gB,77,0-1,White
tSdFSMoY,72,0-1,Black
APDAqpSJ,85,1-0,White
HEFF6raB,100,0-1,Black
MOpqGFTB,68,0-1,Black
3iwFk0Mn,72,0-1,Black
4rk0Y1KN,69,1-0,White
FsDp3k7o,80,0-1,Black
AC6RHDhx,75,1-0,White
YYUM6px1,108,0-1,Black
Q6mHrMrG,58,0-1,Black
5ENx9YBy,78,0-1,Black
WRvBCYlY,75,1-0,White
FWYDGPcZ,97,1-0,White
TZ1v9MoM,82,0-1,Black
YI5QZGrJ,98,0-1,Black
tpUrVN3l,76,0-1,Black
R97POv8A,51,1-0,White
EOrjI8CR,78,0-1,Black
UVUeCQjF,93,1-0,White
JjHbHK83,65,1-0,White
V8QYyJwg,56,0-1,Black
aTyjYNVl,56,0-1,Black
kBDhyV0N,94,1-0,Black
HfvHYJ01,43,1-0,White
Wf3yAEks,126,0-1,Black
1iLVL1f4,46,0-1,Black
rroRtjVu,68,0-1,Black
DTwzUCgf,76,0-1,Black
qFm631EW,82,0-1,Black
iFgoMv0f,97,1-0,White
ccrvQgV0,91,1-0,White
KK4727JW,89,1-0,White
rmWQW3tx,76,0-1,Black
FPrlVBD6,91,1-0,White
J4VcuoNU,86,0-1,Black
GeGDiMDy,70,0-1,Black
3giQaczN,163,1/2-1/2,White
aiZROgTq,81,0-1,White
p9KdkrJn,71,1-0,White
pJ4q7OZ7,139,1/2-1/2,White
VLoTqLJx,69,0-1,White
UJOBGhIB,69,1-0,White
yavPuGVB,82,0-1,Black
V2HMXw95,103,1-0,White
EjxERtXk,91,1-0,White
6DR2T1F3,63,1-0,White
lwFEg4A6,83,1-0,White
f7TM1MBe,118,0-1,Black
nhlxiG78,87,1-0,White
B7mIMcPA,87,0-1,White
6mHDdczg,102,1-0,Black
51RGs8yh,84,1-0,Black
ryqZtrBn,70,0-1,Black
4dokU7Rm,104,0-1,Black
MSIKsy5q,39,1-0,White
Tgu8KCN8,64,0-1,Black
R8jCFwiT,89,1-0,White
ZCDq85ol,35,1-0,White
1Q9PqbWi,66,0-1,Black
pkuSUTwB,79,1-0,White
GYiUNBOX,69,1-0,White
FHtEoU9V,65,1-0,White
EiXV5Ay1,97,1-0,White
lAOkrdh6,48,0-1,Black
JlqNRNUa,149,1-0,White
O14qNM6t,86,1-0,Black
b14lwXX2,83,1-0,White
bjqlUfFt,57,1-0,White
U7hujFX4,84,1-0,Black
TREXKeRN,69,1-0,White
Qj8f79mi,133,0-1,White
pv0W6Sp2,81,1-0,White
cZBWhrLF,51,1-0,White
IoSdB2UI,90,1-0,Black
c4zyCGf6,78,0-1,Black
q5FRKq6I,50,0-1,Black
3ALyo16c,90,0-1,Black
8zxvuKCG,77,1-0,White
cAhQb1ED,73,1-0,White
prcWJmIQ,104,1/2-1/2,Black
7wbA2BUB,60,0-1,Black
lvc5Hmi2,40,0-1,Black
jrmc77A2,66,0-1,Black
J36nUQd3,88,0-1,Black
pzZm1pas,113,1/2-1/2,White
cIl1WhTo,86,0-1,Black
HOi24PuL,58,0-1,Black
7IPs0epU,97,1-0,White
FkpvkRuP,70,0-1,Black
5dDxY16d,74,0-1,Black
KROS4llB,139,1/2-1/2,White
7a1Fv5Fd,59,1-0,White
2xGxigin,60,0-1,Black
xO3072y9,63,1-0,White
Vt3bTlkD,90,0-1,Black
XIPTDRVI,75,1-0,White
krwau5kD,41,1-0,White
PKGIxF9D,106,0-1,Black
j2HNS8DI,101,0-1,White
oVydFQVa,61,1-0,White
FR2JYLZa,84,0-1,Black
XIowG0Tb,70,0-1,Black
6nnMwoHZ,137,1-0,White
EU4jxtgd,44,0-1,Black
FyYGDlwN,87,1-0,White
8nhnCeBa,63,1-0,White
zdXRE4s3,91,1-0,White
AjpBwAJs,104,1/2-1/2,Black
ONKatzsg,63,1-0,White
s06CNmHc,94,0-1,Black
TMU4I63a,92,0-1,Black
AcW2d8OD,71,0-1,White
49qkbcJ6,89,1-0,White
PozEpyGa,45,1-0,White
6jJj4FaL,47,1-0,White
VJFoPD1r,101,1-0,White
62bfN3Hx,77,1-0,White
zLThNH7D,83,1-0,White
AXIgrDnh,75,1-0,White
eKtQiQye,116,0-1,Black
NkYvkV7S,76,1-0,Black
1QyiGeFb,125,0-1,White
iHOIIYMn,190,1/2-1/2,Black
RpqwNqlR,70,0-1,Black
2tQo7tgL,58,0-1,Black
rwKzLrrF,95,1-0,White
0VqWBB2r,68,0-1,Black
OjX3knpF,77,1-0,White
765b6T97,76,0-1,Black
OplSdH7J,103,0-1,White
F5UtOzxh,44,0-1,Black
TyFgVinH,66,0-1,Black
32whp1g8,82,0-1,Black
ExmjnM7l,78,0-1,Black
8Ds24MPB,71,1-0,White
EyP4eyxP,68,1-0,Black
Olz2YieX,112,0-1,Black
UuAaePvp,75,1-0,White
321TNsXC,78,1-0,Black
vrh43AMq,63,1-0,White
9KLIikk2,73,1-0,White
WSFwS8E9,98,0-1,Black
oAzWrDOm,94,0-1,Black
yR9rriB7,72,0-1,Black
Zmi8BKNX,128,0-1,Black
7aIdLZlu,42,0-1,Black
iYghdReV,68,0-1,Black
6DagyQQI,64,0-1,Black
czvdGoAg,91,1-0,White
BvIGnlUb,50,0-1,Black
SspomuwP,56,0-1,Black
9YReemRe,69,1-0,White
b6jxBKYc,79,1-0,White
Zm97bzTo,71,1-0,White
8X4FpesI,97,1-0,White
Ebkj3Wek,83,1-0,White
fI6fnWpL,85,1-0,White
BuKf3P23,81,1-0,White
ldrHtUjO,67,1-0,White
MHO42fMh,66,0-1,Black
8z1e7dFL,47,1-0,White
uPsMoeIE,61,0-1,White
3X9fp2zD,41,1-0,White
UcBBgVFe,64,0-1,Black
ClRiCbTU,83,1-0,White
qcX4vkx9,68,0-1,Black
XvfXu2td,84,0-1,Black
4pi7bAHB,102,0-1,Black
LDqAxqmA,88,0-1,Black
yAsVMmxl,50,0-1,Black
DTnCT15B,77,0-1,White
bUun7GeN,82,0-1,Black
AugW4ml8,66,0-1,Black
W6p2SNwN,86,1-0,Black
ipnCTvKu,62,1-0,Black
UAH27CGQ,79,1-0,White
XPETZmtj,130,0-1,Black
5gqNJt09,53,1-0,White
mNMtuw6P,140,0-1,Black
36V9b6Z2,81,1/2-1/2,White
8ClSB8WX,70,0-1,Black
nPrnpI7b,83,1-0,White
fuYODQED,77,1-0,White
3RKulIiP,64,0-1,Black
D4BTxMtw,55,0-1,White
778IFBTK,87,1-0,White
wkn45tnS,124,0-1,Black
ofxsQgiL,112,1/2-1/2,Black
pmt9uGdk,72,0-1,Black
tfoUmZDA,67,1-0,White
B6aPFHbg,49,1-0,White
6jBxJ2yl,64,0-1,Black
Yp7VS1E5,60,0-1,Black
7H3H9skY,87,1-0,White
LMf51308,104,0-1,Black
aLyqM6J0,58,0-1,Black
4H9YTjNa,53,1-0,White
M68sNMNc,108,0-1,Black
E8FVMKie,81,1-0,White
U0K5QoKV,109,1-0,White
FDy3M7U3,98,0-1,Black
5EkNUHf4,81,1-0,White
NijeUTUp,114,1/2-1/2,Black
vRfcJsFF,84,0-1,Black
15b7Ukhb,98,1-0,Black
6abZdsRu,109,1-0,White
UdajJK3j,75,1-0,White
XjuvNBst,90,0-1,Black
56v0vetj,113,1-0,White
GefKuIPE,76,0-1,Black
BPUfC1nM,76,0-1,Black
dnRpEwpz,38,0-1,Black
HI4L8xvx,66,0-1,Black
2wKud3TY,117,1/2-1/2,White
Y1wtPA5i,78,0-1,Black
mEQ5KDix,56,1-0,Black
NlmbZWcW,58,0-1,Black
TNCboJdh,113,1-0,White
PevZU9gE,90,0-1,Black
lOI7CEWs,87,1-0,White
R9K7ijbD,126,0-1,Black
HiHHvoto,55,0-1,White
H7QNZMwE,84,0-1,Black
hE34z15Q,116,0-1,Black
RONbGYpl,53,1-0,White
OW5FcbUu,87,1-0,White
vd7eDWyB,49,1-0,White
3DTefCJG,72,0-1,Black
0X6qK5iL,104,0-1,Black
SGYGtNWf,82,1-0,Black
0AbH6Olb,78,0-1,Black
GieRlePO,103,1-0,White
hWsJiKtl,85,1-0,White
75wu5AfX,111,1-0,White
pibeKArg,73,0-1,White
f4vE0rEf,72,0-1,Black
yl8MjdHX,103,1-0,White
ey3BrpRr,75,1-0,White
DcBp1lW0,64,0-1,Black
BLGyMY2a,54,0-1,Black
x2IIwFmk,34,0-1,Black
Yz4PuQfL,85,0-1,White
IldLDQrw,80,0-1,Black
gpcdgMNP,92,0-1,Black
oNP2McLx,71,0-1,White
dTU1N9A5,56,0-1,Black
mKat5hmi,84,0-1,Black
1zzoM6do,63,1-0,White
cyJa13cn,62,0-1,Black
ymwXVHyX,91,1-0,White
dvKwxaHJ,65,1-0,White
mgEFpWtZ,93,1-0,White
CplAxOxM,76,0-1,Black
y8MBkVZl,63,0-1,White
upi2mSOP,58,1-0,Black
L8EJK4LM,86,1-0,Black
Zob1vjW2,64,0-1,Black
BLWsYWAE,76,0-1,Black
F21fZEvN,65,0-1,White
JyR2RGp2,61,1-0,White
MCj5SDP9,56,0-1,Black
EiEAy9sW,81,1-0,White
hMkGWGko,78,1-0,Black
fka7anMj,73,1-0,White
HoHJkQRm,41,1-0,White
ZnmkDo0i,98,1-0,Black
jNIHkl7X,71,1-0,White
CHDjP8IX,43,1-0,White
hZlDjomq,70,1-0,Black
12DhepJP,67,1-0,White
VoiS4DzZ,56,0-1,Black
4gYo6vhJ,68,0-1,Black
RMgWosHx,53,1-0,White
JAoYIkvn,48,0-1,Black
FtruwyRg,34,0-1,Black
hI1Y91go,92,1-0,Black
PJvSmTfW,56,0-1,Black
IZ2MNvyn,52,0-1,Black
aFZngbl5,97,1-0,White
tXxKesZ4,64,1-0,Black
xDC2MA95,83,1-0,White
D6GOTDf2,45,1-0,White
uoKZ8JZA,153,1-0,White
wzA6Ipxq,97,0-1,White
S4X34FsN,61,1-0,White
kj0j22mA,99,0-1,White
7yKT46kt,115,1-0,White
3mBZAWbh,68,0-1,Black
9DxaQrXk,120,1-0,Black
XbXd3ByD,63,0-1,White
DDvUaLVW,80,1-0,Black
TmZ6GMqp,113,1/2-1/2,White
WpxfX2XJ,121,1/2-1/2,White
xZxK2SCF,61,1-0,White
ognj88RA,110,0-1,Black
DHBOkdq6,86,0-1,Black
srf0eYW0,89,1-0,White
gDpxyoyr,58,0-1,Black
LCqUL8Rx,71,0-1,White
upGhi3Vl,68,0-1,Black
UgOeB0PM,72,0-1,Black
6pd8AgSS,90,0-1,Black
A6CxKu2H,47,1-0,White
sGq2HLVR,89,1-0,White
YP5Mcm6j,79,1-0,White
yLHb6VNU,68,0-1,Black
5AojH1et,78,1-0,Black
RvrAbItA,50,0-1,Black
HoZB06Rn,107,1-0,White
NHpDkspA,107,1/2-1/2,White
hPACjl0b,74,0-1,Black
11o4Jdyr,84,0-1,Black
Ss0Vg69i,71,1-0,White
TEpfJesb,74,0-1,Black
FVwxJXj7,92,0-1,Black
fH6SFtDU,79,1-0,White
B8rjGLI7,78,0-1,Black
3MhHRFjE,79,1-0,White
aWRlVlU3,79,1-0,White
fhebYePm,74,0-1,Black
Dc0qORtU,106,1-0,Black
N9q8bbpZ,71,1-0,White
UNM3tpss,58,0-1,Black
0WyFJme4,55,1-0,White
UGB5jv1m,43,1-0,White
TRVYhBV2,79,0-1,White
F2Aeujgn,154,0-1,Black
S2Vrb4dA,91,1/2-1/2,White
jCO42UpH,61,1-0,White
ImdzbGwT,80,0-1,Black
NkXQgiGy,72,0-1,Black
7BwS49w5,58,0-1,Black
rgg68YUy,99,1/2-1/2,White
aj9BRv5j,90,0-1,Black
6m18brn9,77,1-0,White
ku4fWVlL,109,1-0,White
LQi0nkMz,49,1-0,White
CfhuhiT0,65,1-0,White
21Ip3Xpd,86,0-1,Black
AzLPAcWz,64,1-0,Black
ELBpGQ39,79,1-0,White
5uKYXcfH,68,0-1,Black
cIkwfRKb,97,1-0,White
MbQPRPlk,68,0-1,Black
dgmykvPR,71,1-0,White
TWuDPNk8,37,1-0,White
5tJUOgM1,114,0-1,Black
SqvxGk6U,63,1-0,White
8HfQdV5c,62,0-1,Black
i9Ba9qLR,77,1-0,White
0yEbk2U6,102,0-1,Black
9Umquyfe,82,0-1,Black
qjzjPmnv,60,1-0,Black
un86qBNv,66,0-1,Black
sQRgaD22,117,1-0,White
0ai26uwm,53,1-0,White
hPx9VxdF,66,0-1,Black
SDliuB5q,67,1-0,White
HRf2MDri,71,1-0,White
8vNZHjCy,71,1-0,White
ShYMGjt9,109,1-0,White
JFOgs7C8,53,0-1,White
KMMyVAOe,70,1-0,Black
uJOHMPLq,94,0-1,Black
FIPhqtEc,47,1-0,White
lOohq676,59,1-0,White
O7k2vYSS,107,0-1,White
l0J8ogJA,78,0-1,Black
imujBZ5l,113,1-0,White
XtyizjfF,45,1-0,White
zLckTGfH,124,0-1,Black
KgU1KCfk,50,0-1,Black
0RRJfN33,61,1-0,White
3j8XIzb8,62,0-1,Black
EMGR3Hrq,83,1-0,White
8vHLCyKl,115,1-0,White
ya7ALbBQ,55,1-0,White
CgdeHCdW,87,1-0,White
a6xq7EoH,71,1-0,White
LhqDeP8f,89,0-1,White
ews5UdDC,60,1-0,Black
Ox5SCEni,75,1-0,White
ESpX6j1c,120,1/2-1/2,Black
j56KMBMZ,62,1-0,Black
6B5w4hDG,81,1-0,White
7OKjesPV,110,0-1,Black
v8xXtI50,93,1-0,White
DSQwuRXW,79,1-0,White
MvTL5sM7,79,1-0,White
1RskkpF7,83,1-0,White
5T84Y92T,66,0-1,Black
jlu4zHoZ,85,1-0,White
ajvbr6QM,56,0-1,Black
F1SPJjP8,137,1-0,White
USw0Dwv3,64,0-1,Black
Zd4pBCFv,127,1-0,White
O0OiVMzO,80,0-1,Black
jSpdw8L8,96,0-1,Black
uyMUQFTS,64,0-1,Black
I0YwNTiS,62,0-1,Black
C4xBTNXN,66,0-1,Black
FSocULoG,42,1-0,Black
n0XWYOki,82,0-1,Black
hTIlqw7v,112,0-1,Black
NdgQ04Bs,67,1-0,White
Xjdsyf1h,65,1-0,White
1WThAqJ5,136,0-1,Black
1hAlmnMq,92,0-1,Black
iyyRFqH0,120,0-1,Black
gDKEyQzi,62,0-1,Black
rROId7PN,83,1/2-1/2,White
cRldE5o6,85,0-1,White
Mf9KnoX0,77,1-0,White
5cW3mCH1,123,1-0,White
HXlxFuvC,62,0-1,Black
Lp32tNQb,67,1-0,White
Lovp0dRu,82,0-1,Black
MP24O5aY,65,1-0,White
lb7Ri2es,63,1-0,White
F09hbE88,96,1/2-1/2,Black
7EC5vlFG,94,0-1,Black
PLRR18AZ,65,1-0,White
PmMuiake,46,0-1,Black
UIKrQtTo,76,1-0,Black
POwXpBlh,82,0-1,Black
Tg4p6XPf,55,0-1,White
lG7iB3N6,83,1-0,White
gI3Eqwm9,71,1-0,White
ixpuli4L,85,1-0,White
KdHKL4V5,50,0-1,Black
KZUerOkd,102,0-1,Black
DCXFFpWx,80,0-1,Black
rUcwtxPu,65,0-1,White
cFb90Ats,75,1-0,White
94W18zqL,84,0-1,Black
GwXOWrAX,56,0-1,Black
DxhrTIuP,52,0-1,Black
8tgcD1nK,42,0-1,Black
7f6Qunu5,86,1/2-1/2,Black
AZ2FB8nH,83,1-0,White
uLmbUi2T,70,0-1,Black
pVMThAzu,62,0-1,Black
wGMxIqSm,91,1-0,White
kBNEeTwR,117,1-0,White
jdB36qG6,67,1-0,White
l4qxiczN,66,0-1,Black
FJAnJUdv,48,0-1,Black
DqIIEvNw,86,1-0,Black
TKaFTc4A,106,1-0,Black
UB0qH0Ub,106,1-0,Black
G7iKtwDS,71,1-0,White
MCxyOJ9G,47,1-0,White
7ZzcqVlv,115,1-0,White
pZyQRIbb,123,1/2-1/2,White
rDLjnQMk,99,1-0,White
ymXaLmPd,73,1-0,White
F2HmAMia,71,0-1,White
t6t7oZ6g,77,1-0,White
TJOzZr1e,78,0-1,Black
q0LAf0q7,79,1-0,White
pjyrrTyy,74,0-1,Black
DDPDhuwu,124,0-1,Black
yExS7KGt,65,1-0,White
lX8H5dIt,84,0-1,Black
cn6JiajC,117,1-0,White
WR1VMDWr,65,1-0,White
aunyfeVI,85,1-0,White
Qw6q4p9t,79,0-1,White
QdUHeVEP,105,1-0,White
pw1AC58b,99,1-0,White
qSSsryQw,62,0-1,Black
dlJaoUWv,91,1-0,White
dhLUq3NI,80,1-0,Black
W5lZx0RH,88,1/2-1/2,Black
QuVL7Qzl,99,1-0,White
anmovLj3,63,1-0,White
KVPYnWP3,70,0-1,Black
9LTSAiSg,46,0-1,Black
fmTexBVx,106,1-0,Black
4RrsutuX,42,0-1,Black
5Ihmrx7p,81,1-0,White
KodYEW1W,75,1-0,White
DSF5apsX,87,0-1,White
fRPaKcYm,147,1-0,White
kxyAVUk8,80,0-1,Black
h1PrpWdR,64,0-1,Black
82RdURGf,115,1-0,White
6nY8rapB,76,0-1,Black
ugJuzwBY,81,1-0,White
r3IQYPzh,65,1-0,White
gIYSykRV,108,0-1,Black
2BKRwKPg,80,0-1,Black
OijC1G2n,93,1/2-1/2,White
AIxkPVwC,104,0-1,Black
IEym2vIQ,68,1-0,Black
haxktevb,145,0-1,White
Mru3U3D1,76,1-0,Black
ztFzzP57,86,0-1,Black
lDGBzkGM,105,1/2-1/2,White
oZ6Ep935,49,1-0,White
nUa6u9mr,51,1-0,White
y8XLTbBF,56,0-1,Black
sesqQBSc,75,1-0,White
4XUyppzx,59,1-0,White
OMfQQTEY,59,1-0,White
xNcwALhe,64,0-1,Black
EUBU6aMR,93,1-0,White
1IOTr8rv,90,0-1,Black
I9tEoBCG,66,0-1,Black
1kEkNF4T,76,1/2-1/2,Black
TfG67fwN,102,0-1,Black
BCem5hvO,57,0-1,White
H6e0rEQm,122,0-1,Black
P1gtqX3H,96,1/2-1/2,Black
L9fN8iRY,58,0-1,Black
V7YTF7cV,72,0-1,Black
3VLGbl5r,60,0-1,Black
cAtbH9Pg,84,0-1,Black
3P6nqVGm,67,1-0,White
hYAFnzPX,95,1-0,White
f5YTJQQh,49,1-0,White
gOHfghqS,69,0-1,White
VDWqAWsD,117,1-0,White
Md5X5ECN,108,0-1,Black
NAZ4GG6f,83,1-0,White
HJ4m22GS,84,1-0,Black
Tn8uOzwX,106,0-1,Black
M7mf7i86,65,0-1,White
sQhunwrF,67,1-0,White
0z2rUfAl,91,1-0,White
2PjDFn5p,77,1-0,White
ag6Qquhw,87,1/2-1/2,White
2MIJUUSa,79,1-0,White
UewwR5Or,43,1-0,White
H9CSFa6h,65,1-0,White
FNWGlSss,92,0-1,Black
HBY4QVKG,56,0-1,Black
BrxYoQr2,94,0-1,Black
Z1lGwUQs,49,1-0,White
CiO2yZyC,42,0-1,Black
VxGEg6Lt,65,1-0,White
eZqHGR9I,98,0-1,Black
QuJ4OEMh,40,0-1,Black
rQ6nybFH,45,1-0,White
vv3UMpcC,67,1-0,White
9F8fPImg,74,1-0,Black
jzaVYBeO,132,1-0,Black
U4eejug8,83,1-0,White
kbcfPNI4,106,1-0,Black
neUke8pM,61,1-0,White
rQspFyCH,84,1-0,Black
CsQ0SLpg,47,1-0,White
8lzGCWzZ,65,1-0,White
APbKUG4a,94,0-1,Black
7YMAFsBY,78,0-1,Black
lGI60P8I,87,0-1,White
rgOQbkjG,85,1-0,White
JsdOZqev,79,1-0,White
JBhVFhCJ,81,1-0,White
8DSCd9Na,76,1-0,Black
1kbqfuoa,37,1-0,White
SiQ1kA6C,85,1-0,White
zZuP74oW,87,1-0,White
B9LSdj8M,62,0-1,Black
R4CDQ3Sd,104,1-0,Black
lkoFDSiI,124,0-1,Black
CggUukq0,76,0-1,Black
OOQy0ovA,60,0-1,Black
omV1oAWA,53,1-0,White
LGGhNXcN,69,1-0,White
R1w1qfVS,74,0-1,Black
2ATVYeC3,125,1-0,White
gZdIVcHH,117,1-0,White
IzwzcvVN,72,0-1,Black
L2Pb1Zo7,71,1-0,White
WxxVD969,47,1-0,White
pAmjHbCr,81,1-0,White
39FcQcoy,70,0-1,Black
QNdR0Jpu,98,0-1,Black
QZIXzEA2,117,1-0,White
jgqPBCGS,82,1-0,Black
K5K2LUzq,125,1/2-1/2,White
FHsxf0W4,80,0-1,Black
1wZLw6xU,57,1-0,White
jzXAHwnu,85,1-0,White
pCi7Xaco,61,1-0,White
VAIUlJPw,90,1-0,Black
vdQmn4r1,30,0-1,Black
QsrYoGNV,77,1-0,White
Kvhwj7jf,61,1-0,White
S9j56lwj,61,1-0,White
OjZBwEbG,114,1-0,Black
GHHXEcQC,60,1-0,Black
wdclNzWG,80,0-1,Black
NFutavjH,57,1-0,White
DvfnGRwG,112,1-0,Black
bh4jKT8P,103,1-0,White
jtyLn8Yy,62,0-1,Black
UVW8ACnT,80,0-1,Black
VAwFueqK,52,0-1,Black
3D4kqHu0,69,0-1,White
4Xb4ZKzb,68,0-1,Black
epRPtu20,49,1-0,White
0QSe5aNU,91,1-0,White
QWJDgHTe,55,1-0,White
Ic2bNRDG,65,0-1,White
3ffkjJmI,113,1-0,White
YvEaws6C,79,0-1,White
b6Dwhqps,79,1-0,White
eSf9uUf4,91,1-0,White
HIBwJxVB,78,0-1,Black
L7IZFcZX,78,0-1,Black
jzeQMP96,55,1-0,White
IZpUMo2H,69,1-0,White
KDvYoUjS,78,1-0,Black
PDVcW83c,125,1-0,White
LadCl5Fw,89,1-0,White
WkhDsDf6,117,1-0,White
67Kl7F97,89,0-1,White
GO8fkL16,63,1-0,White
53idKTpL,56,0-1,Black
qOOOl7jw,68,0-1,Black
