lichess_id,ply,result,risck_player
HhqUk7n5,96,0-1,Black
SWqzMVJa,75,1-0,White
Azb5BFXV,87,1-0,White
PLa1nl0C,66,0-1,Black
7dwOP5MX,105,1-0,White
Q7gw6rRG,63,1-0,White
IrXuzcxj,135,1/2-1/2,White
HSe7oB0f,59,0-1,White
eNXjMwEU,105,1-0,White
u7y3wOCi,71,1-0,White
8Gz5rzPF,91,1-0,White
6RcnneWV,38,0-1,Black
lLSpDS6T,60,0-1,Black
iKaIB7br,80,0-1,Black
7YlDUh5w,36,0-1,Black
YOch1Xei,84,1-0,Black
Q3CYH1Y9,54,0-1,Black
cFi2BRX7,71,1-0,White
2DTvfLsU,53,1-0,White
3ymthYlY,66,1-0,Black
7BQQDFkM,84,0-1,Black
Re7qWNsj,62,0-1,Black
FR7fSnCq,87,0-1,White
KbWAC9dW,69,0-1,White
ftZ3bprs,67,1-0,White
6zjgMnly,71,1-0,White
Wvo1kcaa,127,1-0,White
D81hrJzO,127,1-0,White
7UBbL0L2,75,1-0,White
JTe2D3kP,54,0-1,Black
5DKe1G1U,54,0-1,Black
HJy8rWPJ,59,1-0,White
eeGtpAqI,53,1-0,White
Ct0amy84,89,0-1,White
EsEnW9GU,53,1-0,White
7gseJ3TF,74,1-0,Black
oAutxVhd,87,1-0,White
lU3hxGeu,44,0-1,Black
QZBkjI15,70,0-1,Black
rUrqzbVl,61,1-0,White
NdFtiomT,39,1-0,White
1sLlE8IG,64,0-1,Black
Tiul3vVd,52,0-1,Black
UORSjCP7,80,0-1,Black
yuv4z8Rm,65,1-0,White
vCNxsoHn,84,0-1,Black
pXaroRtj,126,1-0,Black
CA3vBI31,128,1/2-1/2,Black
1Bh6L0KG,62,1-0,Black
Ka3365NQ,87,1-0,White
PkHvNcqE,86,0-1,Black
1Pujme6h,79,1-0,White
pY823LWI,52,0-1,Black
ETM0HAku,57,1-0,White
07IilhWs,59,1-0,White
wpiZ609K,85,0-1,White
NKgOe2dU,62,1-0,Black
bNCmX5rf,71,1-0,White
5Q1a2bbH,72,1-0,Black
9MELo22U,50,0-1,Black
fBA3u783,76,1-0,Black
yrNyOPLh,67,1-0,White
0uYSskxL,64,0-1,Black
9YJUxc6k,52,0-1,Black
qnVj2VNa,78,0-1,Black
x8lVKWjV,53,0-1,White
0eb3ng2h,65,1-0,White
s2wBYSu9,162,0-1,Black
E9Nrdltx,73,1-0,White
Vrt0Ifmp,84,0-1,Black
i2nrno4D,79,1-0,White
891OVxjs,54,0-1,Black
hk4muoem,141,1-0,White
75teU7dG,85,1-0,White
Xqt0I3ZU,109,1-0,White
w2l2lFR3,72,0-1,Black
IRmFfsvw,93,1-0,White
0uTletOH,74,1-0,Black
PiwHkLJl,57,1-0,White
tIRKtgd6,59,1-0,White
71GWONSI,83,1-0,White
I3LXxdEo,30,0-1,Black
a1EdXYGC,72,0-1,Black
LmUDAP3Y,53,1-0,White
9gyOqmQR,72,0-1,Black
4YJNHmWP,75,1-0,White
cSKwO98C,106,1-0,Black
wPDXbApx,84,0-1,Black
fYcdsh0C,107,1-0,White
yqV5bPRv,67,1-0,White
gGk8W0Vq,70,0-1,Black
J6qEPxa0,76,0-1,Black
17XS0Ydt,64,0-1,Black
AYFsHX31,76,0-1,Black
Hd19sDrb,83,1-0,White
pIJV4rfh,61,1-0,White
hvXyndve,52,0-1,Black
27tkwIZX,67,1-0,White
Qm6kp0Qu,44,0-1,Black
2fgmfsmG,84,0-1,Black
ZCmOx66S,67,1-0,White
sF1g7Abi,94,0-1,Black
BUpetjUw,72,0-1,Black
3gs96yIz,72,1-0,Black
MZvgyLuu,52,0-1,Black
P1zxPPqr,141,1-0,White
zVAxUXmx,89,0-1,White
iXUP9tXb,58,0-1,Black
Y4YKzsHW,90,0-1,Black
8qgksGJK,69,1-0,White
EEPVTzmG,57,1-0,White
tCOD2e2S,57,1-0,White
2ll5gd7J,58,0-1,Black
oqpELdMt,44,0-1,Black
ZZF86hg9,60,1-0,Black
ATC7R60u,55,1-0,White
vWzSWcxU,82,0-1,Black
01FLewjS,83,1-0,White
a5UnOKk1,101,1-0,White
kDAcoTHM,68,0-1,Black
QTKDE9rG,116,0-1,Black
lNpAbIar,84,0-1,Black
3GYqGjlD,77,0-1,White
PSe37pyY,133,1-0,White
xSO0tf6f,87,1-0,White
Zp4kPq04,43,1-0,White
AkjS0OGa,70,1-0,Black
qZHtEkou,99,1-0,White
xc7RO8Va,50,0-1,Black
s966wtyI,73,0-1,White
aEn9BEhV,89,1-0,White
4KikDK2o,117,1-0,White
8Ls4kr9x,129,1-0,White
WOXdE4JM,68,0-1,Black
bRDOIKCi,82,0-1,Black
PDNX4PgQ,89,1-0,White
hA9ffn82,90,1-0,Black
J4hkshu1,86,0-1,Black
yJI1GMqf,116,0-1,Black
95xhVzGX,71,1-0,White
VKDCaDwp,84,0-1,Black
LLCtyjCx,59,1-0,White
G5xPlsIx,67,0-1,White
sxXbQIGW,67,1-0,White
39gxCkKd,50,0-1,Black
UtHrxXxq,55,1-0,White
mphZoO2X,73,0-1,White
332ir8Id,68,0-1,Black
SCNxUyI0,73,1-0,White
DrxMSZef,140,0-1,Black
RLm6VWvE,134,0-1,Black
Gi22E81D,73,1-0,White
Q2BUnYhT,74,0-1,Black
u2uDiFv7,88,0-1,Black
mZEuIj0N,29,1-0,White
BtRj6UGb,55,1-0,White
QmjdV58T,86,1-0,Black
ZIZ7TJnQ,137,1-0,White
054r8Bq6,77,1-0,White
EWFVJEez,110,0-1,Black
RXWPlEtl,175,1-0,White
3KqUBBOj,69,1-0,White
MNm851af,81,0-1,White
nzUtVIIe,38,0-1,Black
qi4Nei5q,80,0-1,Black
9L8aGp2m,141,1-0,White
KeLkihrU,57,1-0,White
zTLE7RkL,103,1-0,White
bEtNI3xs,101,1-0,White
9Fhm6B53,73,1-0,White
9imMgUvi,47,0-1,White
VePocCnd,68,0-1,Black
LkBZs4hg,82,0-1,Black
G3QvvpDc,74,0-1,Black
1PvLRom9,127,1-0,White
L8lwdt9S,62,0-1,Black
JJq94YhU,75,1-0,White
u9W9QdZ8,115,1-0,White
l2Nqk5eV,71,1-0,White
mpChIAih,59,1-0,White
UjZ6ivcR,100,1-0,Black
fln9Vy6K,94,0-1,Black
RsPf8aBT,87,1-0,White
B7kMr0qc,99,1-0,White
tGm7B5rN,41,1-0,White
LGFI1vZD,135,1-0,White
uKw6v4QI,42,0-1,Black
P1b9pBuZ,52,0-1,Black
gDoQwPKb,59,1-0,White
ViTxN7oV,64,0-1,Black
CDVNBYFE,94,0-1,Black
GipQnVzB,68,0-1,Black
4hXpyrai,77,1-0,White
YzrMs4rQ,109,1-0,White
waeaObcJ,52,0-1,Black
JdSHW7SL,78,0-1,Black
d1X2h2E2,57,1-0,White
Cud5DZxQ,69,1-0,White
r25qQeuJ,89,1-0,White
JeUFHH2a,56,0-1,Black
SErQL9mi,86,0-1,Black
wOdpvSxF,55,1-0,White
pJEcqKkR,59,1-0,White
xv04Cusk,66,0-1,Black
HdJ6g8IM,95,1-0,White
2rHNhOzM,62,0-1,Black
lOkv2UbP,47,1-0,White
EoqYa6FP,111,0-1,White
kCFmud81,90,1-0,Black
GCDXHahG,75,1-0,White
JuCKaFLh,92,1-0,Black
zXOVPTpt,88,0-1,Black
Ub9BR4cE,88,1-0,Black
by01oPCN,86,0-1,Black
eXk1loFz,75,1-0,White
1sBdrrQl,69,1-0,White
QlE6tKq7,67,1-0,White
USrk31zj,85,1-0,White
ABhph8ab,84,0-1,Black
Uwghc2q9,70,0-1,Black
uVgr7nrT,70,1-0,Black
ep6X0Pfg,98,0-1,Black
wiVMhUM4,137,0-1,White
IglwEzX6,40,0-1,Black
cgXCnQg8,82,0-1,Black
C0IxgZkm,91,1-0,White
RbmJMcSQ,54,0-1,Black
K274AaUp,103,0-1,White
ctAY3oCE,108,0-1,Black
j4TuUFAZ,79,1-0,White
3CPJOmvw,62,1-0,Black
JrS4UkcO,92,1/2-1/2,Black
yNnPikfO,82,0-1,Black
ytEvg5Fb,109,0-1,White
UzuPDbz2,94,0-1,Black
pInfdAH6,78,0-1,Black
ClJygPbk,71,1-0,White
f8wjhM1F,142,0-1,Black
4gkD5LLW,68,0-1,Black
mDcSD5MR,70,0-1,Black
GYsF0wvE,94,0-1,Black
L35tVDNy,87,1-0,White
2BN1xYIM,87,1-0,White
Swc3tt9d,67,1-0,White
f5U0SRxS,58,0-1,Black
LS9FCOPN,71,1-0,White
zFeO8ZTd,77,1-0,White
gPh1DhbG,78,1-0,Black
ajaD7KFW,81,0-1,White
3Eja7hx5,71,1-0,White
jeW2ut9j,133,1-0,White
saF55L5s,67,1-0,White
MnBp1aAZ,69,1-0,White
novDZo8r,98,0-1,Black
Ypde0ZiH,88,0-1,Black
d7ktk2i8,131,1-0,White
eJetfIOf,67,0-1,White
EZZ7KNjK,78,0-1,Black
TWHKFzER,85,1-0,White
55S6XfZ6,60,0-1,Black
p7gTYTEO,97,1-0,White
Zqd0kiqQ,135,1-0,White
b2MCLDVy,60,0-1,Black
IPqX9r1T,79,1-0,White
jTv6mG4V,45,1-0,White
1VEPahxZ,69,0-1,White
jTp80GTJ,78,0-1,Black
IplrFYXA,102,0-1,Black
ALU3bPtC,91,1-0,White
uGFFq4VE,78,0-1,Black
t1hpb62c,56,0-1,Black
CyguPfai,47,1-0,White
dzwLh0mW,155,1/2-1/2,White
Bq6Xy7lt,46,0-1,Black
OtD79wsJ,84,0-1,Black
B2iSYRV7,81,1-0,White
Cn6TP3Fi,103,0-1,White
Dxz7Cxjn,61,1-0,White
KqfCRs83,67,1-0,White
o0BPkzci,123,1-0,White
7IKyKGZ9,84,0-1,Black
3h2kj8Px,56,0-1,Black
7TMxa4LB,56,0-1,Black
DMXPBeEj,40,0-1,Black
GXSGUfvA,71,1-0,White
GNAAOVsu,51,1-0,White
6HCBt7mw,50,0-1,Black
2owSmrng,113,1-0,White
YTX6Bu88,59,1-0,White
qoInKQKB,78,0-1,Black
oQZVeufX,63,1-0,White
c0ACikCc,89,0-1,White
Mm0RfyFu,45,1-0,White
WlR0oiWW,47,1-0,White
7FOWmuFZ,61,1-0,White
VNVeGRnE,86,0-1,Black
oXJnV1o0,79,1-0,White
xODSzwXn,90,0-1,Black
DjvMqcYn,115,0-1,White
eKeoz1PJ,87,1-0,White
XlrSvoBw,41,1-0,White
CBqeGPDM,73,1-0,White
eAiFIayh,112,0-1,Black
fAWtps7J,147,1/2-1/2,White
L3ddL3Oc,72,0-1,Black
Q0CH5gST,91,1-0,White
vixcVn0n,56,0-1,Black
bmNnstOY,130,1/2-1/2,Black
Tu9UpY8l,74,1-0,Black
7x3gebSB,71,1-0,White
6T5zcN8A,122,0-1,Black
eCGtkQvB,75,1-0,White
7mG19zDn,64,0-1,Black
PCCYALms,112,0-1,Black
kMdvTLH5,39,1-0,White
m6DzUimu,69,1-0,White
sJDhm29v,73,1-0,White
0twAko4L,104,0-1,Black
4RznWAw5,62,1-0,Black
QD3E5BTM,78,0-1,Black
jEHfOYpP,98,0-1,Black
P4rJV0cB,81,1-0,White
lcJT32MV,100,0-1,Black
A9uymEZg,81,0-1,White
yXwAcMfm,79,1-0,White
WAzvDss8,82,0-1,Black
E9rmC9FA,42,0-1,Black
hhNNbeg3,81,1-0,White
kM98ghGo,51,1-0,White
YvcuXF3O,113,1-0,White
fnqkCiZa,68,0-1,Black
n9jIzHI2,84,0-1,Black
FvoH3NBP,100,0-1,Black
SZ5PwMfr,50,0-1,Black
JKeSXCnC,75,1-0,White
bL0degnm,98,0-1,Black
LRvWiNx6,77,1-0,White
ciQPFcxW,59,1-0,White
Qhaqq4Mh,49,1-0,White
SwCXzMRG,59,1-0,White
6QHMs8SS,92,0-1,Black
Wi7LlbLK,150,0-1,Black
u6nvOtys,79,1-0,White
KScQuNHx,48,0-1,Black
NgLsJPLy,98,0-1,Black
FvNbDkVU,60,0-1,Black
bVC9nFpG,105,1-0,White
qZWrbNwZ,57,0-1,White
gBDulo0Q,83,1-0,White
JQfzsSYj,73,0-1,White
iblTmszf,76,0-1,Black
sAWJESGV,85,1-0,White
fYf5QRlT,95,1-0,White
oHVtYT6Z,144,0-1,Black
Zg1Yr6Cd,100,0-1,Black
QyRdUaGf,71,1-0,White
jEkUhKcm,64,1-0,Black
NIXstMok,79,1-0,White
ZZnNysTH,94,1/2-1/2,Black
2UnarQB8,68,0-1,Black
8tKIRlH6,72,0-1,Black
TpLr7Kgd,88,0-1,Black
IrRGVpOV,83,1-0,White
dDqGF2nm,46,0-1,Black
yljONUQC,62,0-1,Black
ao3Cyw0D,68,0-1,Black
dkN7GSXY,78,0-1,Black
KIi7PtWd,118,1/2-1/2,Black
Pl03iK0v,120,1/2-1/2,Black
TOlciULF,63,1-0,White
WERdnh7r,87,1-0,White
oZmi88Nr,60,0-1,Black
GZS1zCMO,58,0-1,Black
BB3P3BGe,81,1-0,White
bG7TeJdm,57,1-0,White
SG2v88Ca,70,0-1,Black
Rua7sFKb,87,0-1,White
gMOt9Qjx,93,0-1,White
1iFOuS8e,75,1-0,White
mxozDoej,67,1-0,White
QMo0h6TU,58,0-1,Black
DYCLiBQJ,74,0-1,Black
7s8jXQoI,62,0-1,Black
1lv1SrOg,80,0-1,Black
yjsB8EV5,149,1/2-1/2,White
mMkrJEjl,65,1-0,White
5F4fVsDK,94,0-1,Black
575y88F5,73,1-0,White
zcvQl9Bw,73,1-0,White
FDAW6Pqg,55,1-0,White
zHO5VQip,85,1-0,White
W4LwC9AK,61,1-0,White
lg2CWFlN,80,0-1,Black
Ic4gJxBX,58,0-1,Black
WydZ1I0I,71,0-1,White
0cpXe8OL,71,1-0,White
8NMDXIGh,96,0-1,Black
OFDcDssB,79,0-1,White
fB0DOsFu,73,1-0,White
aYwq1v03,98,0-1,Black
arLwkXaG,79,1-0,White
R3Ca0fEg,70,0-1,Black
Bf1XfiYX,37,1-0,White
SQGUjHq1,61,0-1,White
RNfBSnsz,98,0-1,Black
oMvjxmZ6,73,1-0,White
FVmSzn36,45,1-0,White
1uYRSPLR,78,0-1,Black
An7qO0NJ,72,0-1,Black
ZJoZdxUJ,48,0-1,Black
WC1J30cC,72,0-1,Black
CWyvp0yc,73,1-0,White
BiESGAX1,96,1/2-1/2,Black
yZeR9BxK,86,1-0,Black
AnpIx49G,100,0-1,Black
jqa7pYWg,61,1-0,White
SS5xw7rF,56,0-1,Black
JYgbaHOs,103,1-0,White
NjY9LcZr,69,1-0,White
2q3qtHXd,81,1-0,White
bGSwGxdG,72,0-1,Black
ElwoDraG,92,0-1,Black
Crir90cv,52,0-1,Black
8kKQLFBR,76,0-1,Black
W6rpYvGm,76,0-1,Black
xRUJ9zgi,74,0-1,Black
2mNcnll3,92,0-1,Black
VvO0dIsw,84,0-1,Black
cI6hFL02,97,1-0,White
FYh8oZzB,63,1-0,White
FzKYhgSL,94,0-1,Black
E7wvvFOl,74,0-1,Black
k5dYg6AB,79,1-0,White
R1jicOuA,98,0-1,Black
H4Whaokx,77,1-0,White
jZlHzJUu,100,1-0,Black
EtlGja4f,108,0-1,Black
HdSnFGsV,68,0-1,Black
8UPFWbxq,64,1-0,Black
o5CGbyY7,54,0-1,Black
ER4UD7xC,68,0-1,Black
DrZYe2Lw,62,0-1,Black
6OnY45H1,79,0-1,White
XAQoOQka,82,0-1,Black
ACC74Vs5,53,1-0,White
dyBgqvMc,68,0-1,Black
F3DeJe6G,90,0-1,Black
YT8B4Zcb,81,1-0,White
i9TiNwg5,82,1-0,Black
5GfjDobW,55,1-0,White
laBuUX0Z,79,1-0,White
HOET3L84,98,0-1,Black
3KkBR7KJ,106,0-1,Black
G7McP5Gq,95,1-0,White
iVF8P7q4,57,1-0,White
GJv1Iidx,65,1-0,White
Mr3YAmce,36,0-1,Black
1qhlN99w,91,1-0,White
aVLW4f7J,95,1-0,White
YkzBsBC7,48,0-1,Black
bFoFQpFf,56,0-1,Black
R6DfCyXu,37,0-1,White
3i57YX4f,123,1-0,White
SbJAHGlB,87,1-0,White
EqiHt9qi,58,0-1,Black
II05fhpO,90,0-1,Black
LPbhuUnm,76,1-0,Black
j1aJQ3EY,104,0-1,Black
7octB6DL,83,1-0,White
4NV0RhbI,57,0-1,White
xO9k9rxV,86,0-1,Black
CgxRnIwj,79,1-0,White
ORZvfZif,75,1-0,White
UnriUl8Q,89,1-0,White
OgH8xgHt,73,1-0,White
ZJHkO998,68,0-1,Black
eO8yo81p,69,1-0,White
PJNMwmBu,59,1-0,White
v5xbL5wh,79,1-0,White
xENgyotM,109,1-0,White
1vSPzsVy,55,1-0,White
elvtclFf,47,1-0,White
hjb4rb1f,110,0-1,Black
DwG4E3dr,56,1-0,Black
nrzE2qks,45,1-0,White
zIuqtcpO,72,0-1,Black
YHw9YMmQ,47,1-0,White
JO38g4Xm,105,1-0,White
H0bQLBTu,78,0-1,Black
o2BDQvYQ,68,0-1,Black
kVyhTgVf,77,1-0,White
SR7OkS6K,105,1-0,White
QtuMrbhL,75,1-0,White
jgiPd5It,75,1-0,White
Bz4L0AaA,41,1-0,White
H7xDu12T,122,1-0,Black
0jpGPtgt,106,0-1,Black
snhb3YwF,76,0-1,Black
GBLivQDn,64,0-1,Black
ladtKqb1,80,0-1,Black
JvFgFV9j,82,0-1,Black
KEN6GYm9,102,1-0,Black
JT5WxBsI,85,0-1,White
hyrdJjmm,78,0-1,Black
uDNAIdnV,96,0-1,Black
8rAYGTmh,74,0-1,Black
QVjDxbUI,77,1-0,White
47tnKtHi,77,1-0,White
Q8FKY4pm,70,0-1,Black
OUEkTvPj,82,0-1,Black
9MfrSf6P,71,1-0,White
CgJyaiy7,81,1-0,White
pLIJ8stb,75,1-0,White
xkYdjRHJ,143,1-0,White
M4lpbh4N,93,1-0,White
iK9mmNgX,82,0-1,Black
KtWVwgiN,57,1-0,White
OkreSIo2,53,1-0,White
8F18JkNv,80,0-1,Black
SJZdAdqb,86,1/2-1/2,Black
2LQ9H1ub,78,0-1,Black
Uu4TTyyW,66,0-1,Black
vxwY4umv,77,1-0,White
hCrpnKzD,117,1/2-1/2,White
MAV4FuWR,79,1-0,White
uE7hMaJi,68,0-1,Black
adQprSdL,79,1-0,White
0Y6ETWab,67,1-0,White
1WiZFOkU,87,1-0,White
UzAcZePl,91,1-0,White
A5eT0DAG,96,0-1,Black
2kO1DILU,61,0-1,White
J98MYkOn,59,1-0,White
C9O3qe7i,59,1-0,White
5d2FPGy1,78,0-1,Black
IRayIOno,99,1-0,White
wIYjfvFn,77,1-0,White
bKr23gm8,63,1-0,White
UN9x8m84,108,0-1,Black
1toBYpY3,62,0-1,Black
mV7AcTyh,60,0-1,Black
KA3wuLxG,83,1-0,White
PrdQ6dFf,71,1-0,White
rrhQfGa3,51,1-0,White
mDmHqlQF,101,1-0,White
PQEDy8R3,79,1-0,White
M1JAOOkD,105,0-1,White
7iADTIaJ,80,0-1,Black
DfcQhhJ1,69,1-0,White
QJ39ocww,47,1-0,White
2qZRouRl,62,1-0,Black
Yk3kZiId,52,0-1,Black
jGUaqTSs,77,1-0,White
cUrsSvgX,86,0-1,Black
JMGqqR0D,62,1-0,Black
STDsuxs9,89,1-0,White
4FNWmiCC,71,1-0,White
54koEUd4,64,0-1,Black
FnUpt2bG,112,1/2-1/2,Black
pzyFxLCo,45,1-0,White
HjuzHcGG,51,1-0,White
mvECHAnb,85,1-0,White
FnUpt2bG,106,1/2-1/2,Black
0MBcq9qC,116,1/2-1/2,Black
Pn3WrPNv,56,1-0,Black
Ix4TctuS,93,1/2-1/2,White
rlvO3khT,93,1-0,White
5LttzXIv,88,1-0,Black
hfwFBCEa,79,1-0,White
32mmFMdi,73,1-0,White
0O5jRfPr,62,0-1,Black
XeYKa1S0,49,1-0,White
P7IvknBO,67,0-1,White
9r9RacQy,69,1-0,White
Km6Jgtlj,57,1-0,White
8gK8LCpN,100,0-1,Black
PMHeHoK6,91,1-0,White
VAbJ8cXc,47,1-0,White
bbNgeYK7,102,0-1,Black
K5SOboYo,86,0-1,Black
TBNbA7BD,93,1-0,White
qtmoif43,116,0-1,Black
iS6tHsBC,38,0-1,Black
IgG2zmLb,51,0-1,White
U81lPWO5,85,0-1,White
6zJCxQVD,47,1-0,White
KqlXzFIr,65,1-0,White
PKBp8A0O,110,0-1,Black
sGaM7jeg,69,1-0,White
2k02EDxA,77,1-0,White
7iFYpjIg,62,0-1,Black
jSmj9MQj,124,0-1,Black
0pt06Qni,72,1-0,Black
b8bDG3PK,69,1-0,White
qt7Pe6xg,98,1-0,Black
YIHVwhD3,58,0-1,Black
rdmajzZT,112,0-1,Black
LzWqWHFL,90,1-0,Black
FOt8RfRz,85,1-0,White
05De1aK9,45,0-1,White
tCmzzZap,102,0-1,Black
acGXMT3z,97,1-0,White
RVaesCTB,65,1-0,White
ZKHp4OXZ,58,0-1,Black
pEBHtCcJ,32,0-1,Black
5FvApXAU,123,1-0,White
DV1bKQ74,81,0-1,White
1CIGSMrt,79,1-0,White
CvQd8tiz,109,0-1,White
BOGojVQh,81,1-0,White
jywCh2W0,121,1-0,White
DHnA1ZQ8,63,1-0,White
cETstPoB,61,1-0,White
JACHrU68,106,0-1,Black
5lKxEspC,77,1-0,White
LaxgZ8zW,45,1-0,White
eZ1LvLXt,154,1-0,Black
QqoTTsfF,88,0-1,Black
KAZuWx2O,37,1-0,White
k4yeq13S,168,0-1,Black
XvN6wenE,58,0-1,Black
lp6vZKLm,75,1-0,White
6NRXzAXc,81,1-0,White
ycWwuC1s,49,1-0,White
9uAyK961,160,0-1,Black
Blv4xMfk,93,1/2-1/2,White
QabEdkld,47,1-0,White
dLYngPcV,89,1-0,White
5y2NH3Eb,66,0-1,Black
4E09XJP0,51,1-0,White
7QPwswWj,84,0-1,Black
tUPi46HZ,75,1-0,White
tLQ2NcFF,66,1-0,Black
NyujAFHD,65,1-0,White
fhFDSpTe,119,1/2-1/2,White
RgAlZCSi,118,1-0,Black
hje7Hlzk,77,1-0,White
sZY5QCHc,190,1-0,Black
AKVRyae6,86,0-1,Black
NcMTPMRr,72,1-0,Black
Uxk0QfWH,70,1/2-1/2,Black
1LbdNHsP,54,0-1,Black
LcDKY4kv,42,0-1,Black
jNudo92U,73,1-0,White
GZrY8jJB,59,1-0,White
beNDxnPD,62,0-1,Black
un9DhJsu,70,0-1,Black
45gxqFN7,106,1/2-1/2,Black
u0f8U9X4,48,1-0,Black
EdSzRbBE,78,0-1,Black
gyEV642i,61,1-0,White
5bxabEIv,95,1-0,White
thbhGv2m,72,0-1,Black
WGHjvAxn,72,1-0,Black
83w9Yl5q,59,1-0,White
VlMyW9vl,40,0-1,Black
AwUylQmy,132,1-0,Black
D1LFHS7T,65,1-0,White
F72NKyLp,42,0-1,Black
EXvpeeON,64,0-1,Black
WlejXnLb,85,1-0,White
8VhIIgCx,69,1-0,White
OnTM9IJ5,61,1-0,White
mqELNf5a,48,1-0,Black
grS47R2t,120,0-1,Black
xisUCjjb,94,0-1,Black
zfpyrRqS,56,0-1,Black
UqPO7Di3,66,1-0,Black
0o1rkcDW,135,1-0,White
FnQE3W4V,73,1-0,White
OSg4wBBb,134,0-1,Black
cRQPaf3J,80,0-1,Black
n3DLRorA,74,1-0,Black
O3vLJiGf,89,1-0,White
hWLgqTh5,54,0-1,Black
BCYinEwV,57,1-0,White
87DT5L5a,74,0-1,Black
YregehhI,86,0-1,Black
cWZQJwpC,63,1-0,White
Eprs2Ngy,95,1-0,White
TAFOnQl9,56,1-0,Black
5KmS6jH9,101,1-0,White
8W0qHBto,107,1-0,White
7x25lGMA,42,0-1,Black
1QJtmm1w,57,1-0,White
T8bShOez,64,0-1,Black
QqqZJHdc,86,1-0,Black
nVArYk4K,65,1-0,White
CEyba3WJ,68,1/2-1/2,Black
Eai1T6D4,55,1-0,White
ykjPYuED,52,0-1,Black
YDsuaMOS,79,1-0,White
maU1gJfO,43,1-0,White
6hURxIcg,61,1-0,White
057b88Ac,122,1-0,Black
kV6wYw2o,50,0-1,Black
6zMt2Oea,106,0-1,Black
ddEFD9ro,89,0-1,White
NSxzTEND,85,1-0,White
y8Si0pvl,49,0-1,White
GyTICwFr,73,1-0,White
1kMzgVu5,82,0-1,Black
NwxDRROu,71,1-0,White
Vx580D7i,93,1-0,White
PjlayKsz,89,0-1,White
6S0wBxBv,70,0-1,Black
P4bmbuM8,64,0-1,Black
7bd5jyi0,63,1-0,White
ePmzZKU5,61,1-0,White
KD2baODf,69,1-0,White
Q6bdmZBz,66,0-1,Black
LQFCHDD9,74,0-1,Black
OA8kLwOZ,75,1-0,White
ffqgYIYy,68,0-1,Black
XVyPHjpy,68,0-1,Black
OaHpKXPx,86,0-1,Black
M4iBP9Sb,93,1-0,White
ZgR48peH,59,1-0,White
3ADQxiTj,61,1-0,White
LAmt5ZCu,84,1-0,Black
mM36S8nb,50,0-1,Black
60eaYDt2,140,0-1,Black
gZSrrQ7j,119,0-1,White
s6FnG7zO,147,0-1,White
NDDVUnX2,80,0-1,Black
epuaUSr7,76,0-1,Black
VTOFhCkV,105,1-0,White
fVN83c2b,78,0-1,Black
Q79O6erN,81,1-0,White
DZprOuHZ,71,0-1,White
eB5057yy,70,0-1,Black
ZImjY4Cf,82,0-1,Black
QPW2VNSF,69,1-0,White
VLhBCf5p,61,0-1,White
WDosItnB,55,1-0,White
alkhxFuU,87,1-0,White
T1L8RSvC,139,0-1,White
tRmQuKDg,110,0-1,Black
CXrbSV8O,83,1-0,White
GmUM3ucw,74,0-1,Black
4scsR1Sz,64,0-1,Black
NByZqLpb,69,1-0,White
1ZnPzOGP,137,1-0,White
dSZKFBAI,64,0-1,Black
9gyOqmQR,78,0-1,Black
