lichess_id,ply,result,risck_player
61H3r5TD,87,1-0,White
JE5Waoow,39,1-0,White
FZPJGrqs,81,1-0,White
PHKahuHu,68,0-1,Black
tZqLxqFu,121,1-0,White
Bthp0fRj,109,0-1,White
GdWov4VZ,72,1-0,Black
Y2lSFay4,38,0-1,Black
2zyOPFPn,87,1-0,White
4nX60uBm,84,1-0,Black
JGHL0PSC,88,0-1,Black
MPqwIL0V,107,1-0,White
6dfdAH1r,67,1-0,White
DgHm3RpQ,59,1-0,White
Mw7peTqT,72,0-1,Black
vL5TnK9o,109,1-0,White
vL5TnK9o,113,1-0,White
d4ENc6R7,43,1-0,White
PM9Gdne0,123,1-0,White
WpYSLe3z,59,1-0,White
RKxXqPyI,68,1-0,Black
RKxXqPyI,70,1-0,Black
DnnntUBB,121,1-0,White
h1RWhPeC,76,0-1,Black
RhsFwIrY,55,1-0,White
z6Ibvk0A,68,1-0,Black
DmZcrn7E,97,1/2-1/2,White
Mxz1W4JX,113,0-1,White
H3w71LQC,131,1-0,White
S16FAWED,70,0-1,Black
xqJ432Hk,112,0-1,Black
ZzckHVJy,90,0-1,Black
HBe4eHT9,41,1-0,White
FPKYHoQf,64,0-1,Black
ETxrLEjg,129,1-0,White
9q8YhfN9,71,0-1,White
9q8YhfN9,97,0-1,White
mYJekwuP,45,1-0,White
Yn3M8OK9,63,0-1,White
Yn3M8OK9,74,0-1,Black
V4j8TnfA,62,0-1,Black
64tiYVAt,65,0-1,White
wFh7lCbm,65,1-0,White
QbwjV7Oy,64,0-1,Black
03Udujsr,73,1-0,White
oaCZJGz8,74,0-1,Black
g650YIAG,70,0-1,Black
vHeI5x4E,56,0-1,Black
8T1SL26b,61,1-0,White
z2s6BuCu,77,1-0,White
HxxkHtFB,119,1-0,White
i4EbRfct,126,0-1,Black
Geu6xEFj,117,1/2-1/2,White
5fQLRggj,70,1-0,Black
LPB4kYVP,71,0-1,White
TnR0OK3h,82,0-1,Black
Bv9m56Th,91,1-0,White
gEZG05qM,52,0-1,Black
SFNLJHV6,91,1-0,White
ZuaigVER,85,1-0,White
MJlzLMTA,54,0-1,Black
MWkxJTnY,56,0-1,Black
rKDYwNp6,99,1-0,White
uFAF7nnZ,74,1-0,Black
391OR3ED,48,1-0,Black
8LkftCCc,79,0-1,White
8LkftCCc,91,0-1,White
9ggTylUJ,101,1/2-1/2,White
FmOKu81h,96,0-1,Black
Pix2TMhd,77,1-0,White
AfJaQHJU,87,1-0,White
tcpdJdU6,72,0-1,Black
9aSIkF4A,102,1-0,Black
BWG0QkaG,133,1-0,White
6CJXv0yp,55,1-0,White
hlZjCrr8,84,0-1,Black
VAvZVDik,70,0-1,Black
yym3Ml2u,74,0-1,Black
5LsbYTOT,77,1-0,White
p2R6jY66,77,1-0,White
0drgQX60,69,1/2-1/2,White
SuzcAmu5,93,0-1,White
F3Jqvkmc,99,1-0,White
yVZOemb2,34,0-1,Black
2kufajfy,83,1-0,White
PKf1HThH,82,0-1,Black
RrHZMkgk,71,1-0,White
i77e09B4,56,0-1,Black
f4duMLoe,40,0-1,Black
knHvmv4M,86,0-1,Black
CtI0NzmO,103,0-1,White
Uo3FzEHq,63,1-0,White
Uo3FzEHq,65,1-0,White
WrkjD4jR,52,0-1,Black
T6680FZn,53,1-0,White
aN9ITU9h,54,0-1,Black
9w9Op8FQ,79,1-0,White
2APwhJiC,71,1-0,White
XFIDaA3s,78,0-1,Black
Vn0tc6Uc,46,0-1,Black
8WxDhAGh,53,1-0,White
ah2sTDx0,61,1-0,White
3BSFPRA9,68,1-0,Black
3SAeY2VU,57,1-0,White
WIejptQj,73,1-0,White
gyisZKg5,96,0-1,Black
g1Z3b2NA,90,0-1,Black
9PtwJMLs,81,0-1,White
XPeAeeTj,53,1-0,White
9TYeU2o0,61,1-0,White
84x0u4sy,53,1-0,White
6DWcGPrb,80,1-0,Black
O05a6wV6,69,1-0,White
RD5Rp1kW,73,1-0,White
CGFSDm1f,55,1-0,White
ZC7tPO1X,53,1-0,White
cpQwIvni,60,0-1,Black
LH83h9if,84,1-0,Black
EIHz0Qd8,56,0-1,Black
TMWJ62y9,52,0-1,Black
XIkOuKtv,146,0-1,Black
A4ETuH4Z,88,0-1,Black
5ZXmCPVW,53,0-1,White
YdKTh8m1,75,1-0,White
jj6SumxV,63,1-0,White
DbzrxWqh,65,1-0,White
v0sSf72v,77,1-0,White
LPujPyCD,51,1-0,White
eLjpA1vC,75,1-0,White
dEKEG90H,67,0-1,White
XMhUveCu,69,1-0,White
PLDsRouh,67,0-1,White
2PWEwAls,107,1-0,White
2PWEwAls,122,1-0,Black
dBbhVoZc,53,1-0,White
SvBD7jb7,77,1-0,White
Lun89Obo,88,1-0,Black
04tPC66F,41,1-0,White
2vNaD7uX,69,1-0,White
F9CMra8v,67,1-0,White
Q6f6IR6a,60,0-1,Black
doypUARP,91,1-0,White
mAJnZYv4,104,0-1,Black
Y45GBon6,56,0-1,Black
P0Hi345g,56,0-1,Black
BAiirjLq,80,0-1,Black
AzNSehWH,45,1-0,White
AJnKncWY,101,1-0,White
5aV5piKN,50,0-1,Black
0FehEocO,91,1-0,White
EkLKFv1E,81,0-1,White
Mii0SWtI,77,0-1,White
wuyp3Vv3,99,1/2-1/2,White
IqdMmBsh,81,0-1,White
95awG5u4,52,0-1,Black
kyyypaxl,49,1-0,White
OHI171rU,81,1-0,White
o3rMqRVA,93,1-0,White
SQrjY7rz,115,1-0,White
MPjB6kMQ,78,1-0,Black
f0rcVg3z,52,1-0,Black
kyVewfYR,74,0-1,Black
s1UuoQru,71,1-0,White
4vPrxrx5,88,0-1,Black
mO88RQWR,82,0-1,Black
xnpzflce,88,0-1,Black
WDAVbAZ8,78,1-0,Black
ea7LMy9I,47,1-0,White
FOqMc4P2,35,1-0,White
PAd0b6SS,57,1-0,White
30WzP2dd,100,1/2-1/2,Black
D7F6UwXf,86,1-0,Black
WIKNrIeD,87,1-0,White
JE9TR3VG,57,1-0,White
xOWkzbzx,44,0-1,Black
KkHrzg1a,72,1-0,Black
HMAUON5o,79,1/2-1/2,White
WgfUWj4M,65,1-0,White
i3o4Gu7I,68,0-1,Black
AftUhC3D,53,1-0,White
hybGdM3C,130,1/2-1/2,Black
kWE9UADb,87,1-0,White
PUFliABU,55,1-0,White
QTlCczK2,68,1-0,Black
bMknCuzP,89,1-0,White
NEQ6beu7,64,1-0,Black
EZf7iHBQ,72,0-1,Black
WcGmqQPj,66,0-1,Black
13qXRCLZ,43,1-0,White
tQFS2nPy,56,0-1,Black
HdsRoRP2,109,0-1,White
9RG5Chve,65,1-0,White
YJmCJle5,85,0-1,White
FkDYBBVm,70,0-1,Black
mN8nsN5m,68,0-1,Black
bCQMZkxB,61,0-1,White
Ls18uXzj,92,1-0,Black
gZ5bT99C,87,1-0,White
2o1Mtf2B,95,1-0,White
BfJYM77m,67,1-0,White
Aa8iUcQH,86,0-1,Black
svXHUJPD,68,1/2-1/2,Black
B8MiLOoM,100,0-1,Black
jydzHhim,81,1-0,White
mP0RB0IB,53,1-0,White
eQcEojth,92,1/2-1/2,Black
yx0u6uo1,81,1-0,White
3cEzQ3UI,64,0-1,Black
NA3nssWM,40,0-1,Black
t2SPQJu1,55,1-0,White
L5N6NR2n,50,0-1,Black
r6ca9jhu,132,1/2-1/2,Black
UpQJMyKx,57,1-0,White
IilZjDHh,90,0-1,Black
lL7weX6D,76,1-0,Black
2RDpgucE,113,1/2-1/2,White
THWIS5FW,85,1-0,White
RS1ZmrGM,68,0-1,Black
eQFEEz5S,58,0-1,Black
1KrgTQkw,56,0-1,Black
W1ybdFUo,94,1-0,Black
P4xGMcEj,76,0-1,Black
mw1gkhH0,55,0-1,White
eGTiyWAh,116,0-1,Black
gkoeOyIh,54,0-1,Black
Dh4JeUGK,100,1-0,Black
q0c389I3,112,1-0,Black
Scn0L6nL,70,1-0,Black
rbIhbNHG,88,1-0,Black
XGasm9GI,93,0-1,White
gnc8ruDu,43,1-0,White
NRjkdglT,84,0-1,Black
zRNlJtOO,106,1/2-1/2,Black
S3nnNa0n,69,0-1,White
UWbAETni,80,1-0,Black
eWIqroSp,81,1-0,White
8253kfdH,75,0-1,White
ikI9czfu,101,1-0,White
Og4qvurK,75,1-0,White
sm1W1JEi,82,0-1,Black
X5KyO0IU,38,0-1,Black
avLj5062,69,1-0,White
PkuIB9va,97,0-1,White
rgbpxwhB,40,1-0,Black
wraiKY26,49,1-0,White
NoK9nHLy,89,0-1,White
B9LrFhFA,75,1-0,White
mYD4k2Wx,67,1-0,White
J35d1ToE,57,1-0,White
DrCrS3qb,72,0-1,Black
PVHjyT5d,45,1-0,White
N5Vbz1pH,90,0-1,Black
67YPVfgx,86,0-1,Black
PalhFBxX,70,0-1,Black
8U7dvzNT,69,0-1,White
BrBiKrEc,112,1-0,Black
lcEcIH6Y,58,1-0,Black
Fb09HoNs,82,0-1,Black
KaDFLKEk,61,1-0,White
fb4wHU9g,61,1-0,White
CRJA2xFP,55,1-0,White
3fqvkq0L,95,1-0,White
QeOgfe7K,78,0-1,Black
kymGK9Jv,71,1-0,White
YeVDqLMU,86,0-1,Black
TIygHvaw,79,0-1,White
zYywpK00,88,0-1,Black
seey87oP,98,0-1,Black
lovVo4Ea,51,1-0,White
dqlPUWEe,41,1-0,White
BPw3mcCm,44,0-1,Black
txW9gMqk,115,1-0,White
X0DtnXAw,94,0-1,Black
j74FbuAp,62,0-1,Black
i3ca8pAN,77,1-0,White
xhZUxzTK,73,0-1,White
KfPVeDnp,96,1-0,Black
ptJ3ltOl,82,0-1,Black
0U4MgZPs,72,0-1,Black
QxfihnjK,66,1-0,Black
8iGanejP,107,1-0,White
EctbQuqE,106,1-0,Black
tasy9uNR,61,0-1,White
na3OVhh7,45,1-0,White
el6oOVQw,77,1-0,White
VsxCrLbt,95,1-0,White
yP1vl8Yq,114,0-1,Black
367HnyTt,130,0-1,Black
yw5Vj9zJ,108,0-1,Black
jx9Gmdby,98,0-1,Black
KxAXTscp,60,0-1,Black
0BZhNZ9r,95,1-0,White
J9zGJDtg,54,0-1,Black
J9zGJDtg,56,0-1,Black
5KR92aUY,64,0-1,Black
gCCjCfWl,74,0-1,Black
lBViNY1n,73,1-0,White
76AJZBEy,74,1-0,Black
UsZJsgCV,101,1-0,White
EhfZAumy,111,1-0,White
EhfZAumy,120,1-0,Black
Zo2U31ud,92,0-1,Black
apxN8g9J,93,1-0,White
QViEPrE8,46,1-0,Black
MmewAgqd,112,0-1,Black
vli36Ov3,78,1-0,Black
vli36Ov3,83,1-0,White
xn7cBE5H,85,1-0,White
XAd5x5mI,56,0-1,Black
FGePyFV5,89,0-1,White
fq8fo8tg,63,1-0,White
fq8fo8tg,76,1-0,Black
lHyzyI63,71,1-0,White
q6mtn4W5,48,0-1,Black
zZL4qgTp,105,1-0,White
OQkNmKQv,97,1-0,White
Thiz9OtU,61,1-0,White
26UTJ2Cq,98,1-0,Black
z0j99XSY,56,0-1,Black
T9oBablY,113,0-1,White
NYoRdw3c,94,0-1,Black
DqoIYuFT,110,0-1,Black
NZau0pph,80,0-1,Black
Xprn0q7k,69,0-1,White
IVNDUSt5,76,1-0,Black
10t9Q74x,59,1-0,White
WdI93L64,133,1-0,White
kv2svX1d,64,0-1,Black
BQswMLNq,114,1-0,Black
20aLnm0K,102,1-0,Black
xSrv8Ck7,88,1-0,Black
zQlDgF9h,73,1-0,White
DzbVxeLG,48,0-1,Black
DzbVxeLG,52,0-1,Black
G9STl720,64,0-1,Black
kdjx3StP,80,1-0,Black
kdjx3StP,84,1-0,Black
1JkCnH5M,108,1/2-1/2,Black
wawM1ECm,85,0-1,White
rzPOdhDE,102,0-1,Black
T0UfMX3n,103,1-0,White
eaS8pce6,47,1-0,White
KnIogwga,84,0-1,Black
gPjQUzNj,137,1-0,White
VKh2vTt8,91,1-0,White
VKh2vTt8,100,1-0,Black
z6DHXRvi,63,1-0,White
QfXT10uF,69,1-0,White
9wFmKl2X,76,0-1,Black
IzrCfNXz,80,0-1,Black
OCOKNO1F,63,1-0,White
7yJiHGYH,107,1-0,White
ZB1LI4Tv,89,1-0,White
cL7BDuvF,52,0-1,Black
cL7BDuvF,54,0-1,Black
Wecq3cnj,87,0-1,White
Qqmig4cp,73,1-0,White
4m6GgBXb,90,0-1,Black
OkdxwAm2,66,0-1,Black
fTnPOSQK,115,0-1,White
IrEYE8dr,72,0-1,Black
2ypglF8s,64,0-1,Black
3E3apntA,72,0-1,Black
BUq3kzJC,71,1-0,White
Z5RRqBrB,145,1/2-1/2,White
W33mEQLi,92,0-1,Black
jc8HregT,60,0-1,Black
qKqG9fHr,113,0-1,White
cLwgsJbE,143,1/2-1/2,White
7y3r8JeM,86,1-0,Black
G4bpdfmr,51,1-0,White
FUhiRSor,58,0-1,Black
OpgkqSTy,67,1-0,White
zNY80KiU,61,1-0,White
zNY80KiU,65,1-0,White
b60eIzwy,180,0-1,Black
iMpSWhbO,63,1-0,White
aRIaYt2Z,122,1-0,Black
N2Vqy5GA,78,0-1,Black
G6wTsnLo,83,1-0,White
9KNlpIFF,99,0-1,White
uMwODBwE,53,1-0,White
VbNP3zS8,119,1-0,White
53abDIvH,118,1/2-1/2,Black
qX6NKvRK,123,1/2-1/2,White
gkjjhGfz,83,1-0,White
CbeDqy9d,60,0-1,Black
P2MEXneR,67,1-0,White
X6IJ8tQy,92,0-1,Black
9JZwmJ8q,75,1-0,White
Xw0PzS4w,65,1-0,White
EI9eQwnv,123,1-0,White
0mm2BpbF,86,0-1,Black
NGmkZ6zB,99,1-0,White
jxOz5XCy,63,1-0,White
Z1z5DOof,61,1-0,White
viGqGKFR,84,0-1,Black
MWtiZmbV,97,1-0,White
ID3cFNhG,68,1-0,Black
9ki0FCzy,102,0-1,Black
xLeGJqFz,55,1-0,White
VEsbr9V1,56,0-1,Black
aPvNR6Q1,147,1/2-1/2,White
9jDNBCZG,94,0-1,Black
xViw3XyT,35,1-0,White
Wikrhd3E,74,0-1,Black
QnjzsEbU,80,0-1,Black
VCthtZgi,62,0-1,Black
URJ9l3iF,65,1-0,White
3s1oO13T,79,0-1,White
pgcjdPCe,92,0-1,Black
QZNeaoHc,86,0-1,Black
2McWUZHg,112,1-0,Black
RMdci9gf,66,0-1,Black
5Jo50jtm,75,1-0,White
kLOQASAA,71,1-0,White
P1XleJEP,79,1-0,White
vuuFv57j,56,0-1,Black
QASvNuIO,39,1-0,White
38MW6ieM,80,1-0,Black
nI0eBuAK,93,1-0,White
OrJ5MW7g,87,1-0,White
zF1j83gr,89,1-0,White
si2iQMGc,81,1-0,White
Caj46nDH,63,1-0,White
6sST1WNN,95,1-0,White
Jr5QmSQI,76,0-1,Black
X6bry5dp,80,0-1,Black
LX8rF6MR,56,0-1,Black
LX8rF6MR,58,0-1,Black
Q3u2bB4T,81,1-0,White
RNuTiUHV,96,1-0,Black
sYfrWCyV,66,0-1,Black
5X5bHvTU,100,1-0,Black
qfKNcFQf,85,1-0,White
RQRHNeLK,82,1/2-1/2,Black
x5RcDpwt,97,0-1,White
3g0xW65z,60,0-1,Black
mn9lRXF8,80,0-1,Black
ya5ux7ht,72,0-1,Black
115xYNiL,99,1-0,White
sG1LAI9T,83,1-0,White
13MR4BUv,67,1-0,White
VAGPI83P,127,0-1,White
QCc9mB0p,69,1-0,White
XfseqFoH,101,0-1,White
XfseqFoH,109,0-1,White
4zjca9v0,63,1-0,White
EUaXYn4D,47,1-0,White
nx8ccazw,58,0-1,Black
JzgoXBba,115,1-0,White
IWcQp2gq,62,0-1,Black
8ILE4XNV,73,1-0,White
ewDDRl1Y,97,1-0,White
X0CdzHtk,56,0-1,Black
X0CdzHtk,58,0-1,Black
D3Z9BFVD,97,1-0,White
kuV29sr4,58,0-1,Black
Wq4u1ggP,56,0-1,Black
Wq4u1ggP,60,0-1,Black
PB4R6b1r,136,0-1,Black
4Oi8kE7l,87,1/2-1/2,White
tFyTrxG7,87,1-0,White
m96HfOW5,57,1-0,White
3BuBYKoB,68,0-1,Black
E1Cctd34,46,1-0,Black
uN6R6K96,126,0-1,Black
usNfYqC2,50,0-1,Black
pKIh5YEb,78,1-0,Black
Gevxinnq,95,0-1,White
CFsJBNFR,93,1-0,White
3VCUMa77,100,1-0,Black
2CuE4FoD,77,0-1,White
6bZvgFjw,57,1-0,White
6bZvgFjw,65,1-0,White
DX7kk6n5,59,1-0,White
6AJJMGJr,93,1-0,White
6AJJMGJr,97,1-0,White
Aux62ppi,62,0-1,Black
oGsIRxQ6,74,0-1,Black
LxxNKZnf,76,0-1,Black
dRo7XbPJ,76,0-1,Black
9S3RymKc,68,0-1,Black
NBWh8r28,117,1-0,White
SoR1fLOz,81,0-1,White
pgVJxB6o,72,0-1,Black
MEdK7B6l,82,0-1,Black
9FXOhR0K,56,0-1,Black
tJ9H0fVz,95,1-0,White
xTqvpwrK,53,0-1,White
gTLa2sV5,70,1-0,Black
5OdrPPmb,75,1-0,White
D0iuCMPv,57,1-0,White
mCfWVIzv,95,1-0,White
d180p6m5,67,1-0,White
lvw10YMX,74,0-1,Black
XK0PLf5u,61,1-0,White
JpgfpH1k,49,1-0,White
BS5UDc0u,83,1-0,White
SOqR5MPP,64,0-1,Black
WK7Iexif,75,1-0,White
4WacctLV,58,0-1,Black
bntC8884,70,0-1,Black
RDojZqYX,70,0-1,Black
ovJiai7e,117,1-0,White
OnRS82lo,106,0-1,Black
F7rPu0FT,87,1-0,White
e92V5YoT,72,0-1,Black
LEcrcass,85,1-0,White
OlJmo1kG,60,0-1,Black
75FzI0Mx,71,0-1,White
2NMyWo0b,72,0-1,Black
2jN5EQJ8,63,1-0,White
XwsGYcJu,62,1-0,Black
FqrxOygy,99,0-1,White
XMsUr5QC,70,0-1,Black
ZVIxkT6D,93,1-0,White
50kL19Nk,104,1-0,Black
wRzHlsry,63,1-0,White
MF84En1U,72,0-1,Black
QVveqikL,73,1-0,White
kYWcZZWs,50,0-1,Black
bxj5gY3M,79,1-0,White
T8H8UimF,69,1-0,White
mPhYvEhy,110,1/2-1/2,Black
dN5kYH5x,72,0-1,Black
YGUrInaM,60,1-0,Black
imeLkwQm,69,1-0,White
Nvl72ZaS,61,1-0,White
kLHj46gq,59,1-0,White
RFVKmrKx,70,0-1,Black
McOVYXrk,81,1-0,White
waHxKM3j,100,1-0,Black
SCgCDoLF,59,1-0,White
GQ9GWju6,67,1-0,White
WDWzLtxz,104,0-1,Black
gp5DBMct,38,0-1,Black
HKwqUgN5,88,0-1,Black
Q6naYcuD,68,1-0,Black
TZbvRd8w,65,1-0,White
6y27rnQk,113,1-0,White
6y27rnQk,124,1-0,Black
Hs9gu7k5,90,1-0,Black
Y1YhtdE6,88,0-1,Black
vx2aLeXu,102,0-1,Black
iUA5ObYF,55,1-0,White
1l9zWsmo,61,1-0,White
1l9zWsmo,65,1-0,White
1l9zWsmo,67,1-0,White
qu0Lu5ZA,62,0-1,Black
cddZAU3G,116,1-0,Black
NkWbiFMf,45,1-0,White
NkWbiFMf,53,1-0,White
RK1AXDAh,71,1-0,White
WJbwXKv5,71,1-0,White
Zmev0rKK,103,1-0,White
EzbvAIB8,70,0-1,Black
83Y5dKdQ,80,1-0,Black
ev1xlDRR,69,1-0,White
gfLxOvZv,70,0-1,Black
UNHQl9CG,89,0-1,White
RI2xcucP,90,0-1,Black
RI2xcucP,95,0-1,White
Qcxiuq52,58,1-0,Black
FVPeYtWa,127,1-0,White
AdYo41QO,60,0-1,Black
tMH4lotB,71,0-1,White
Q8fZ0HOQ,61,1-0,White
P8ixN0CM,91,1-0,White
CKHduINj,53,1-0,White
s1I8PCtj,71,1-0,White
zzl3N6vG,111,0-1,White
zzl3N6vG,116,0-1,Black
GfHMxSVn,77,0-1,White
1cM2xCmL,89,0-1,White
YPo5cKCw,63,1-0,White
G0FDLQGP,73,1-0,White
xZThfuhU,87,1-0,White
8WYX0EwN,83,1-0,White
DYKUrCOG,78,1-0,Black
FylugkMT,110,0-1,Black
aqG3uGhx,50,0-1,Black
3usbJ4SS,54,1-0,Black
RkCp435s,93,0-1,White
IxeaYKH9,90,0-1,Black
6PaFrCeN,92,1-0,Black
uF39YBaz,67,1-0,White
hkTKqu8T,65,0-1,White
kYipyQwz,96,0-1,Black
VWEWTCYC,63,0-1,White
Xy5ly3c9,55,1-0,White
Xy5ly3c9,57,1-0,White
rrVxccQo,97,0-1,White
CATd1LiU,76,1-0,Black
2WxKG0QN,71,1-0,White
FfuSQ9kW,86,1/2-1/2,Black
oYrotGC3,95,1-0,White
sCbsvPwN,67,0-1,White
mFHIyjyZ,75,1-0,White
08kyEUT3,63,1/2-1/2,White
bC0w0wkw,56,0-1,Black
AHwPQWSw,83,1-0,White
G49PfAlr,65,1-0,White
4LV2vEdV,55,1-0,White
JhtEQYR9,101,1-0,White
xLYy9UPp,88,1/2-1/2,Black
BTJoXsSA,95,0-1,White
K4fCg4rL,99,0-1,White
qIHio7tr,110,0-1,Black
KdFfZ5yc,78,1-0,Black
kW4kFZQF,114,0-1,Black
KEvQmiVn,83,1-0,White
OuooPsdJ,77,1-0,White
znEqUnqw,59,1-0,White
OoCVcY99,80,0-1,Black
LSd5b6Kf,41,1-0,White
fRneHU2q,74,1-0,Black
01rYSeEy,62,0-1,Black
wduqRfi3,63,1-0,White
JvtJbT4T,92,0-1,Black
JGuCrsWJ,75,1-0,White
PsMLd8c5,56,0-1,Black
sSUeO5Wp,78,0-1,Black
5u5Fp1Jj,74,0-1,Black
YtYFGOJ2,77,0-1,White
0vo6oVBG,78,1-0,Black
qG10JAR2,60,0-1,Black
KfHMaHUC,63,0-1,White
a9C0v6tm,77,1-0,White
wB8aMqPK,97,1-0,White
E0FI23uo,93,1-0,White
YwXPTBHJ,117,1-0,White
stWvINqM,71,1-0,White
3PcSwRpy,96,0-1,Black
RnYXlLS9,72,1-0,Black
GajvYtRR,61,1-0,White
32qCEyDw,69,1-0,White
AGtZg2Es,102,0-1,Black
FfukvtSR,96,0-1,Black
5DNIxtFX,64,0-1,Black
CFLmmah0,112,1-0,Black
hHc1ip4r,49,1-0,White
AASJVwh6,79,1-0,White
cNWRQl7u,56,0-1,Black
J8dBMz7j,82,0-1,Black
F3ygMH8l,64,0-1,Black
R3WeXtCR,116,1-0,Black
0cXTJ450,59,1-0,White
MCnNIFOA,86,1-0,Black
yWcsDtoE,69,1-0,White
oz6PA7Rf,107,1-0,White
RRplyzj4,96,1-0,Black
dq9Xm7Jr,85,1-0,White
B2ewYt4u,63,1-0,White
M4XEK5Mi,85,1-0,White
OjYipEHp,90,1-0,Black
T4BfIIK8,82,0-1,Black
lrVZqpv2,71,1-0,White
DCGOvtGK,103,0-1,White
OyGL6I3N,60,0-1,Black
svXUuQ5J,70,0-1,Black
0nmx1LeF,74,1-0,Black
9sBei3zh,91,0-1,White
MQ18v68W,75,1-0,White
Vnxa07p1,99,0-1,White
DY7VGnpW,136,0-1,Black
pUgaRYuc,64,0-1,Black
ScEB4TY0,76,0-1,Black
f5lismnm,91,1-0,White
BmurL9Xk,52,0-1,Black
Q8YXRQZm,65,1-0,White
xBDRny2B,48,0-1,Black
7RzfC2by,91,1-0,White
FIDUii1k,122,0-1,Black
QUukTgSm,46,0-1,Black
bGapcoWO,80,0-1,Black
JVqNRFiA,44,0-1,Black
iGx9lApX,44,0-1,Black
oQblq8SF,78,0-1,Black
MLIhpBsO,56,0-1,Black
5OTE78bQ,32,0-1,Black
hwFoOE71,101,1-0,White
bC8vE0Nx,45,1-0,White
v2djRiDZ,101,1-0,White
21r3Xpkk,45,1-0,White
XTwkTK9J,66,0-1,Black
VBGW1rZo,107,1-0,White
ZK18Wnsw,64,0-1,Black
6dqrPrws,77,1-0,White
uS8Vnudf,48,0-1,Black
9x0MNSgT,83,1-0,White
Fj4JMlys,78,1-0,Black
FtXdHYo0,87,0-1,White
rBD2nm9L,55,1-0,White
uOFfS5G8,89,1-0,White
RjhO8vG9,67,1-0,White
qo68OmC2,45,1-0,White
ZofPscFS,104,0-1,Black
ZofPscFS,106,0-1,Black
eNxBJ0v0,86,0-1,Black
BerBCanC,70,0-1,Black
0t4Jvzh7,53,1-0,White
eKezeK1X,98,0-1,Black
LKbwA0Sg,89,1-0,White
1gsHDaEu,151,1-0,White
BV9MUmq9,82,0-1,Black
WV3tfQ9S,78,0-1,Black
LBYKgkmx,40,0-1,Black
8FIBwCjm,91,1-0,White
RRxaiM3t,76,0-1,Black
isAYEH6f,73,1-0,White
Ko6Ep3py,84,1-0,Black
tS3T3q2d,78,0-1,Black
fWHbCmrn,77,1-0,White
qJ0c5vTE,79,1-0,White
SQUfQdFE,84,1/2-1/2,Black
LSY8EG2G,71,1-0,White
WhRZdFBi,62,0-1,Black
CpAvRV4H,77,1-0,White
m7M0k5Qt,64,0-1,Black
OpA5NJs7,66,0-1,Black
jxSVrLdq,97,0-1,White
7770TNj1,100,0-1,Black
c0mYTpXm,117,1-0,White
eJBRTIFi,83,1-0,White
781C9wmh,78,0-1,Black
j37tAp6z,83,1-0,White
qMH79PQ5,68,1-0,Black
9JgoU1d0,63,1-0,White
1ReKdq5H,62,0-1,Black
2NXHvfUd,93,1-0,White
1TrxDfm7,105,1-0,White
kEUMI9LQ,70,0-1,Black
tLCRfVRf,79,0-1,White
tLCRfVRf,83,0-1,White
PeQIF8bS,48,0-1,Black
14kLhgkJ,94,0-1,Black
14kLhgkJ,107,0-1,White
SOXaKpP3,74,0-1,Black
6eNRNxRV,64,0-1,Black
XL3tsptp,74,0-1,Black
89qGI94w,112,0-1,Black
QSlZD6Kk,44,0-1,Black
5jsoXxTl,79,1-0,White
MBxdX118,72,0-1,Black
bykKuBAg,64,0-1,Black
4qMuUAfm,117,1-0,White
YWbdb5tZ,70,1-0,Black
BAwGhh8R,75,1-0,White
V1B1lyjd,62,0-1,Black
X8nILZnb,96,0-1,Black
IY1ZeT53,51,1-0,White
AlZp9a8n,71,0-1,White
RMMOYZAa,112,0-1,Black
bb1KyRMY,138,0-1,Black
IDIzvhyA,67,0-1,White
ZGwTl2ha,59,1-0,White
SPzjQWxK,95,1-0,White
2R9Ske4m,84,0-1,Black
2OYrbiHV,85,0-1,White
yyFJmsyn,67,1-0,White
HCxFmAM5,69,1-0,White
6j81OFdQ,74,0-1,Black
KZe2TIv8,100,0-1,Black
NJ2UJWh4,74,0-1,Black
ZihrucFp,93,1-0,White
WXtWwIt3,94,0-1,Black
WXtWwIt3,99,0-1,White
y23ZzpGS,75,1-0,White
iR2G1qQO,63,1-0,White
RMnCzUcv,94,0-1,Black
3ALHysgK,107,1-0,White
V9V1ukV3,94,0-1,Black
5G7EoIGC,135,1/2-1/2,White
yYK3tNqW,81,1-0,White
8P8ffywf,68,0-1,Black
ES4cmw98,61,1-0,White
OM1rkeby,126,1/2-1/2,Black
l77duVW5,65,0-1,White
7YIM1Me5,50,0-1,Black
WFtRQPHn,69,1-0,White
JPRz4hbs,48,0-1,Black
GMNVdVoC,64,0-1,Black
cs27OvHG,87,1-0,White
FbQvyxQc,95,1-0,White
rITYtVPJ,61,1-0,White
vltHX2uB,75,1-0,White
VIRRchDI,139,1/2-1/2,White
ZNbuWG6L,92,0-1,Black
rSvlfXwO,34,0-1,Black
V4Mx4xTf,107,1-0,White
OuIAYoyX,90,1-0,Black
FoWHsot6,60,1-0,Black
3F07WJAh,129,1-0,White
xJioAzJg,109,1-0,White
WPobK8QS,122,0-1,Black
IbcVVzTM,51,1-0,White
G2ZEjvlV,99,1-0,White
1b1KuGES,100,1/2-1/2,Black
6ZkUF9ot,120,0-1,Black
XBfP8VtE,72,1-0,Black
vRS2ZNJ1,93,1/2-1/2,White
4NGfzYpo,61,1-0,White
nrQUNikL,71,1-0,White
py4O0Mog,51,1-0,White
AfUxAm4h,68,0-1,Black
