lichess_id,ply,result,risck_player
L6sup7ii,55,1-0,White
CzukjWJw,25,1-0,White
fthQRida,31,1-0,White
6EItEOGC,54,0-1,Black
fyc1EGst,58,0-1,Black
KPP5bl0F,47,1-0,White
G2LO6wsP,60,0-1,Black
4CUfHlH8,86,0-1,Black
vcrfCobs,88,0-1,Black
z4rIxdLH,63,1-0,White
LHcLQ3Fa,54,0-1,Black
vR7pbbdM,50,0-1,Black
5AytiQbh,64,1-0,Black
yxUMSeYb,42,1-0,Black
6gLTfpax,73,1-0,White
qvU9YGO7,77,0-1,White
XL0J9GMg,90,1-0,Black
5gouoeFM,56,0-1,Black
WNWufYa2,150,0-1,Black
KXEjkKox,78,0-1,Black
EQmsmPqU,110,0-1,Black
pmHxN510,66,1-0,Black
pmHxN510,68,1-0,Black
N9iWnpDn,95,1-0,White
6MiEqu2G,88,1-0,Black
1eqTp3RK,53,1-0,White
0w0JhQkz,135,1-0,White
O8wKidfy,99,1-0,White
lqu1yTW9,83,1-0,White
oPXvrbrE,65,1-0,White
TdWJamXP,93,1-0,White
EpbyqFLx,69,1-0,White
eYKfXkgQ,113,1-0,White
PhR9iP6J,86,0-1,Black
9Mah1Ae9,132,0-1,Black
RkYn43rW,40,0-1,Black
1y4t5lG5,76,0-1,Black
V060wLE1,64,0-1,Black
DD5Pe1Ip,59,1-0,White
DD5Pe1Ip,63,1-0,White
cNiB9wL7,81,1-0,White
MUWAjnPn,112,0-1,Black
MUWAjnPn,114,0-1,Black
Y9NiKfNM,102,0-1,Black
Esdqp75J,87,0-1,White
Esdqp75J,89,0-1,White
lq4JQAAC,71,1-0,White
slECfDtQ,69,1-0,White
gG5rF6L5,129,0-1,White
wmVDa8rW,68,0-1,Black
Iv5EYi6e,76,0-1,Black
RkfUA9lb,82,0-1,Black
9Dz6ZgWV,105,1-0,White
wncAn78P,85,1-0,White
qFrNi08R,72,1-0,Black
JZtMRlKP,67,1-0,White
WNR4MXah,83,1-0,White
jlU9Ex0P,93,0-1,White
Oqd610bY,86,1-0,Black
6ozJ85d0,94,0-1,Black
LIasmsKH,64,0-1,Black
8UPzJSVi,70,0-1,Black
nQrFJUnZ,43,1-0,White
CM1Ew9J1,80,1-0,Black
i6cCEC4X,91,1-0,White
tUW4FPMm,71,0-1,White
GeIPBo2z,68,1-0,Black
56Pjtgo6,95,0-1,White
WcRYbBxR,46,0-1,Black
8tk0T702,87,0-1,White
fQwFlRam,45,1-0,White
zzDqWFf7,85,0-1,White
VMpzEJO1,68,0-1,Black
fBHk6InS,62,0-1,Black
bz5yitv0,56,0-1,Black
JayC5Erh,114,1-0,Black
VSgp74bK,75,0-1,White
9u6sGTcL,78,0-1,Black
3pObOFlR,74,0-1,Black
1GDzMPZR,54,1-0,Black
03s6wr06,96,1-0,Black
NhearqUx,84,0-1,Black
ZICsMu3Y,87,1-0,White
Cy9WbxfR,110,0-1,Black
N0AaP2KD,52,0-1,Black
N5qq9SXL,59,1-0,White
mtkkRThX,78,1-0,Black
f6MmUkWd,68,0-1,Black
RanH66lU,84,0-1,Black
i80r9ufX,106,0-1,Black
xRx4I4Px,59,1-0,White
EfQ1DX71,36,0-1,Black
efJEjfu1,67,0-1,White
0I8VzC4Q,133,1-0,White
cHHiDs5g,90,1-0,Black
xNnVekuI,77,1-0,White
66FwmQXj,93,0-1,White
QsJVoY2z,57,1-0,White
f85euBnL,76,0-1,Black
MxLpychn,65,0-1,White
20PydF2k,119,1/2-1/2,White
RnoGk1rB,150,1-0,Black
qcKzCSsm,74,0-1,Black
hr4hdKjT,95,0-1,White
HVqyXoK2,57,1-0,White
o2T5AlGI,100,0-1,Black
7dQv5Zmh,22,0-1,Black
HX7fdmxH,139,1-0,White
XjccTgpq,58,0-1,Black
HSiInZGF,79,1-0,White
ZgMvwuZd,75,1-0,White
rCc5oasR,65,1-0,White
1pfwkf07,96,0-1,Black
pgNeBHpy,62,1-0,Black
ggu9Lonz,85,1/2-1/2,White
B3jkIFXX,92,0-1,Black
4MKIvqfA,97,1-0,White
ziLXQvJJ,67,0-1,White
F8oNE3Lp,55,1-0,White
9WEdgHNf,99,1-0,White
5Lw8sBKe,137,0-1,White
Cgj1DA6N,59,1-0,White
uCmQrcCY,73,1-0,White
uCmQrcCY,75,1-0,White
AxwDPy96,103,1-0,White
A0otree3,76,1-0,Black
VfhZ3jR2,44,0-1,Black
9UDtZwic,101,0-1,White
9UDtZwic,160,0-1,Black
PbNtXB7E,87,1-0,White
vc5lN6PS,78,0-1,Black
fGRsnFmN,44,0-1,Black
17ZYGxr5,58,0-1,Black
17ZYGxr5,61,0-1,White
Y1IzEmYB,69,1-0,White
Eq66nnBi,97,1/2-1/2,White
Gaav7OJI,58,0-1,Black
qlWbDsxa,68,1-0,Black
5jzwlxem,83,1-0,White
GSjg2PbI,69,0-1,White
eUk6dfhZ,78,0-1,Black
eUk6dfhZ,80,0-1,Black
k3RnkOZl,75,0-1,White
PWtI6Kg4,115,0-1,White
6yfPniFG,108,0-1,Black
8RDRIIJv,87,1-0,White
8RDRIIJv,103,1-0,White
6ZNL84ML,79,1-0,White
P82Ajjk6,104,1/2-1/2,Black
0Ollu81J,65,1-0,White
efUKMHj1,77,1-0,White
OHitKB1z,66,0-1,Black
Ln5hmQN3,123,1-0,White
3hV4ipfI,84,0-1,Black
WNU3NtGQ,50,0-1,Black
loAK2wPg,70,0-1,Black
Thrq2YYR,56,0-1,Black
NKhsxjZY,48,1-0,Black
B3IUb45O,51,1-0,White
8T8ueLUu,104,0-1,Black
JY1qNcgr,101,0-1,White
JY1qNcgr,103,0-1,White
hEy5vvSj,90,0-1,Black
pRE4MD5T,113,0-1,White
s6nTdfR4,81,1-0,White
0EMnoyA9,58,0-1,Black
yQE3hB1s,118,0-1,Black
2rRRwWRe,56,0-1,Black
wjBRawrl,79,1-0,White
B2kUvw0K,78,0-1,Black
4sl5Accz,69,1-0,White
AP0Cy1JQ,86,0-1,Black
SkbZ2i2u,59,1-0,White
2JMdrRVb,81,1-0,White
vnVI664O,104,0-1,Black
MNx3MMfM,72,1-0,Black
hiehBfRn,64,1-0,Black
29bE14k5,77,0-1,White
XC3hm3lT,75,1-0,White
KyQZ6c0n,61,0-1,White
KyQZ6c0n,65,0-1,White
cMdnn8tm,55,1-0,White
srhvNvBx,94,1-0,Black
QZjppecW,64,0-1,Black
l9q2MOwu,49,1-0,White
DNxC9mGJ,55,1-0,White
KVTntXp0,101,1-0,White
jIv3diwc,108,0-1,Black
E9j7jjOJ,80,0-1,Black
aGyf4Dhx,49,1-0,White
wN29AYrj,59,1-0,White
5Z4a4WW1,101,1-0,White
12Dqvoln,76,1-0,Black
TX3JLRVk,76,0-1,Black
p8j4szLf,89,1-0,White
5azb9AdE,125,1-0,White
F0nNUn0w,89,1-0,White
VvH2WJUR,86,0-1,Black
3A47AsXb,117,1-0,White
Ki3sVCCW,40,0-1,Black
H2oTbIKn,87,1-0,White
dRYc4duJ,70,0-1,Black
NqjxlJW2,88,0-1,Black
vobzMcE9,54,0-1,Black
wJfGmzKe,75,1-0,White
rDu2GbJt,77,1-0,White
tpSSrwUb,181,0-1,White
EB02vxX1,104,0-1,Black
PiQFxyFP,42,0-1,Black
vBvmgcTw,103,0-1,White
tHjGk9jy,127,1-0,White
qcle938S,77,1-0,White
SGG3cNBP,102,1-0,Black
L5lNeLPW,77,1-0,White
Cx6c11mr,83,0-1,White
k8zVCXPU,54,0-1,Black
JlreqfHX,64,0-1,Black
0vq9FUgV,69,1-0,White
ptlbowSb,67,1-0,White
ptlbowSb,69,1-0,White
8Jp0UYua,79,1-0,White
vRzqUCVE,72,0-1,Black
6sx3tIPI,62,0-1,Black
3E85cnZ7,98,0-1,Black
4nJmNsDT,65,1-0,White
E3twbDoG,84,1/2-1/2,Black
hSr9skVa,103,1-0,White
KMmk44RK,112,0-1,Black
LcD43ljG,93,0-1,White
2aSB7Nvi,60,0-1,Black
by0ZcZzF,65,1-0,White
IKspyeH2,92,1-0,Black
Tl769gcD,55,1-0,White
Syc597fu,60,0-1,Black
lUCsOTIL,153,1-0,White
lLcr03Zw,42,0-1,Black
HBse5MU5,79,1-0,White
7GWDpD6P,67,0-1,White
Mdf8zbOL,89,1-0,White
WjAbe1UY,70,0-1,Black
TOzNbifY,54,0-1,Black
76NPEl3p,89,1-0,White
CVRSo90H,113,0-1,White
wCO3PNWQ,74,0-1,Black
9m2FBONn,55,1-0,White
mQND4iwA,54,0-1,Black
VCg9CSAR,79,0-1,White
AEOLgCjm,70,0-1,Black
6owiLLf3,68,0-1,Black
wxlYXvDS,129,0-1,White
7rfqxi4l,80,0-1,Black
BS5SdGCn,83,1-0,White
Bb8cudFy,50,0-1,Black
riqnp0lz,54,0-1,Black
PsHQ1qDQ,73,1-0,White
qUWlcdX9,97,1-0,White
p5wIT6l0,53,1-0,White
wBvWVBUf,67,1-0,White
8QPxdpb1,78,1-0,Black
J2JEZSCt,57,1-0,White
EYe9Tf5R,50,0-1,Black
EYe9Tf5R,56,0-1,Black
hyy4eK2f,83,1-0,White
8r6r64d1,63,1-0,White
8r6r64d1,65,1-0,White
ugQJFc5g,84,0-1,Black
vBfGFwC5,80,0-1,Black
FeElaRDz,71,1-0,White
iTF6PXDS,87,1-0,White
EVyRBT9h,97,1-0,White
us6puSXP,88,1-0,Black
NxPiXPJZ,59,1-0,White
qB87u0ni,116,1-0,Black
uRkkCJeM,79,1-0,White
kHs63gNB,125,1-0,White
gWoazTEj,63,1-0,White
EnlsbYOf,107,1-0,White
EnlsbYOf,109,1-0,White
p1IQqnK5,85,1-0,White
cmnXLUpo,74,0-1,Black
zaNswoHb,67,1-0,White
3nzFrgSQ,71,1-0,White
FGA9jWTH,76,0-1,Black
CqxHbhpq,72,0-1,Black
THqdVJ3t,64,1-0,Black
aHoaBIRP,90,0-1,Black
yptug5In,75,1-0,White
7GxOLs9P,67,1-0,White
GpIlPA8v,86,0-1,Black
EWdGBy7v,68,0-1,Black
pJopIADt,86,0-1,Black
zMkprcNv,34,0-1,Black
8J7D7ecW,98,0-1,Black
NyeAQHcs,36,0-1,Black
HrFKNYPD,51,1-0,White
UMdfyqzh,71,0-1,White
L7Z38cZi,63,1-0,White
6bAINvvq,38,0-1,Black
SXGutYJG,98,0-1,Black
mmAVmQUS,78,0-1,Black
FtdZIGxF,69,0-1,White
sL7HvTxG,103,1-0,White
fHxYnZUY,78,0-1,Black
LhoHNrqq,49,1-0,White
x5VLlAw5,107,1-0,White
Xqal4tVc,92,0-1,Black
PaXP51Ew,89,1-0,White
Jl675JXd,119,1-0,White
s9p4Am3r,88,0-1,Black
7OOqjqnY,69,1-0,White
bYCMZCyM,72,0-1,Black
Ppq7WVWK,71,1-0,White
Y73J5b9b,68,1-0,Black
YvsVdkX3,53,0-1,White
6lC52Knp,116,1-0,Black
CNbzhtnq,76,1-0,Black
Nqtqmi5j,75,1-0,White
yXSqCylN,64,0-1,Black
0CbdBMUE,115,0-1,White
BZsXGqov,74,0-1,Black
BZsXGqov,76,0-1,Black
LUNK0LQ3,67,1-0,White
eOSyDLi4,33,1-0,White
FREKqDxD,66,0-1,Black
ZG5shToV,84,0-1,Black
HBs1bP02,137,0-1,White
d9VATbGw,148,1/2-1/2,Black
AfJ7BisI,98,0-1,Black
TJhMwH58,77,0-1,White
yoDIAxxn,63,1-0,White
4WbcQK64,39,1-0,White
PCnFSXO2,58,0-1,Black
AkbyMzDj,114,1-0,Black
FtFupOPk,64,1-0,Black
0JAwK8Mu,96,0-1,Black
I7jgLJVV,97,1-0,White
xw3FkxsV,70,0-1,Black
mY7j4glh,65,1-0,White
j0aiKkwg,71,1-0,White
FKjTLowo,64,0-1,Black
TcQillSc,85,1-0,White
csApjCzF,41,1-0,White
RJKYKXIL,43,1-0,White
IgxHNpyN,60,1-0,Black
Fnwu8WSr,65,0-1,White
GZO31jgD,69,1-0,White
T8Ajw498,93,1-0,White
LHcvPJso,61,0-1,White
7pFFJGRD,54,0-1,Black
MDhTIQKR,69,1-0,White
R8IZ7bcy,51,1-0,White
wlEaLZut,85,0-1,White
PvYS91h3,65,0-1,White
sKWUn2PX,121,0-1,White
k4HoPQNh,79,1-0,White
K743YSiT,56,0-1,Black
Ml3B7heK,58,0-1,Black
0PfKiey6,76,0-1,Black
wk6IxofP,73,1-0,White
ZsZjDwqU,77,1-0,White
y5B7DdBv,92,0-1,Black
ltRiZD46,85,0-1,White
1XNP2B3E,88,0-1,Black
aaUq0IEd,121,0-1,White
Iinow05h,61,0-1,White
l3dJAeJq,54,0-1,Black
CTHOoL6R,92,0-1,Black
QaWTxmz1,127,0-1,White
J1J9TgJS,84,0-1,Black
J1J9TgJS,100,0-1,Black
M6kCZsn0,107,1-0,White
6SnsDeRn,75,1-0,White
ORq2aliX,59,0-1,White
TzJBjLwM,86,0-1,Black
JP3520yW,65,1-0,White
0ZFSQ2aQ,95,1-0,White
pjOCRkxF,88,0-1,Black
KkucnZ0J,56,0-1,Black
egGbm0Qd,75,1-0,White
4CizQocx,82,1-0,Black
I0lP3pFB,71,1-0,White
WLHCnA0p,64,0-1,Black
PZEZTKtA,76,0-1,Black
65CLCLgH,105,0-1,White
A6RaVkjL,76,1-0,Black
D40w4Mhz,69,1-0,White
zLfng1mH,44,1-0,Black
zLfng1mH,47,1-0,White
5uIKkS9U,81,1-0,White
aSXZY8zb,62,0-1,Black
Mukl6Hkb,91,1-0,White
SqiPVsCp,105,1-0,White
6fU7mpQq,58,0-1,Black
22HZO2qq,70,0-1,Black
4a0gkHrj,67,1-0,White
oQkZCquN,73,1-0,White
0dMIPWuy,99,1-0,White
Xrrc0geW,75,0-1,White
XAymKcRg,137,1/2-1/2,White
YQkgy6Hv,83,1-0,White
Ls8ctbJ4,81,1-0,White
iLG4jFdP,55,1-0,White
Egm84gUr,78,0-1,Black
1nsnWbOJ,60,1-0,Black
NGTvPNQg,73,1-0,White
QTEpbCin,65,1-0,White
ic8f5x6p,52,0-1,Black
BELEfqbx,89,1-0,White
bApMApIA,40,0-1,Black
rrBFhGvJ,69,0-1,White
GlID4fkF,40,1-0,Black
rKYigEMd,43,1-0,White
2x1CIlUV,77,1-0,White
3wyFnCkA,68,0-1,Black
ZKV3a7s1,77,0-1,White
TOAbAtNG,123,0-1,White
Mz0Pn6Yq,81,1-0,White
N8bPcQDx,55,1-0,White
0aqsWsP7,70,0-1,Black
7Uzse4vW,68,0-1,Black
GVm0No6v,54,0-1,Black
M1fAJduq,87,1-0,White
zrXFh3mN,129,0-1,White
7nNfYZxb,54,0-1,Black
7nNfYZxb,56,0-1,Black
0ifWYXmQ,83,1-0,White
0ifWYXmQ,90,1-0,Black
0Up1IJ5S,54,0-1,Black
0Up1IJ5S,56,0-1,Black
9MsutG2s,114,0-1,Black
4hxJxrsn,57,1-0,White
XlxC9ucA,114,1-0,Black
Ao9q1PWS,79,1-0,White
yGH8oqMh,53,1-0,White
x4tjMp0x,59,1-0,White
8W9xLBTs,69,1-0,White
dMm6TCGr,111,0-1,White
O8Yhuw3A,82,0-1,Black
5f3QK9TK,52,0-1,Black
MJxyORov,91,1-0,White
uo1cDhCI,71,1-0,White
5sC7mtUT,110,0-1,Black
btmOaMnF,77,1-0,White
Fd11DEYx,60,0-1,Black
33bYUJG3,96,1-0,Black
ppaWtFYT,82,0-1,Black
ppaWtFYT,84,0-1,Black
BZzqqdwW,92,0-1,Black
3rfLEJ29,61,1-0,White
CEw3YBzd,115,1-0,White
Lp59IJqJ,86,0-1,Black
wkayh0Th,75,1-0,White
Bh0Jp4jS,38,0-1,Black
pWmrMmNx,69,1-0,White
0jsYpQO1,62,0-1,Black
EPtymJju,79,1-0,White
rgs9tqOR,81,1-0,White
rgs9tqOR,105,1-0,White
twtBt7uR,75,1-0,White
KwMrnrxV,68,0-1,Black
uc6vZNZV,69,0-1,White
rzZRyBan,96,0-1,Black
DoxRHbbv,62,1-0,Black
KYmg0FFN,103,1/2-1/2,White
NrN68648,80,0-1,Black
MXn4dJPo,69,0-1,White
O4KyPlW0,115,1-0,White
2JeiLDhr,87,1-0,White
cxF1V30a,103,0-1,White
aY5vdiZn,64,0-1,Black
Vz2jKbEO,51,1-0,White
L0zzOVwe,85,1-0,White
9dqkfVFh,93,1-0,White
bggrsS4i,78,1-0,Black
bggrsS4i,82,1-0,Black
Prg9WJfK,46,0-1,Black
JFo3Zuxv,61,1-0,White
RhlZePqb,117,0-1,White
NW26uZu3,86,0-1,Black
9ZOBzRaN,75,0-1,White
YfrrHzl5,70,1-0,Black
9gnvTcnQ,88,0-1,Black
83S4sWf0,56,1-0,Black
yRbt9B8C,85,1-0,White
OZqodIFP,62,1-0,Black
N34WSOkA,72,0-1,Black
QdaxCRrc,71,1-0,White
Fv3CLqJQ,75,1-0,White
SmITLLxs,128,1-0,Black
n4HRigQZ,70,0-1,Black
FlUqrxDa,85,1-0,White
StspQJLk,93,1-0,White
HW8WGkWp,85,0-1,White
6MwQGfrk,53,1-0,White
IQ0spt5N,85,0-1,White
XFqZgZOA,89,1-0,White
RDJRPVF8,64,0-1,Black
9cj7WYXq,58,0-1,Black
PREqef5U,55,1/2-1/2,White
UVnoSswS,84,1-0,Black
UVnoSswS,87,1-0,White
yhcqmDm1,77,0-1,White
yhcqmDm1,87,0-1,White
KOKo9yMN,109,1-0,White
Up1pz7bq,66,0-1,Black
OPXjk3jl,73,1-0,White
MJ5srdVc,62,0-1,Black
EfRd6BQn,91,0-1,White
gE8GUPID,56,0-1,Black
6CLzAtHY,75,1-0,White
JhEb086f,131,0-1,White
OYCJUNju,106,0-1,Black
RrylcQYg,107,0-1,White
8Njwwz2d,46,0-1,Black
8l2FS3C1,92,0-1,Black
JugKoQG1,87,0-1,White
NybzMLxO,80,1-0,Black
Q3lKDNtd,68,0-1,Black
db3aERpa,90,0-1,Black
m4iP0iAC,80,0-1,Black
PjPABmgz,62,0-1,Black
W4RjhuqS,47,1-0,White
v56i1wrp,78,1-0,Black
3kMjiXqI,109,1-0,White
7kLCnoCw,61,0-1,White
T5vwEhBa,78,0-1,Black
Luk11GEZ,84,0-1,Black
LECJDXWD,82,0-1,Black
RTp67CM5,94,0-1,Black
5MUh5LQk,70,1-0,Black
8qUumW8W,60,0-1,Black
HE6Hky1o,116,0-1,Black
aYQfUe2x,88,1-0,Black
G2RC401h,75,1-0,White
zeT97Kht,124,1/2-1/2,Black
3BHGv1KO,51,1-0,White
DIHFfB7e,109,0-1,White
S3CubOE9,108,0-1,Black
kFvo8TVT,90,0-1,Black
0O3GG1I9,66,0-1,Black
wopftQRH,56,0-1,Black
7b28Q6lF,103,1-0,White
Roz55lT7,97,1-0,White
CgxjbvgI,57,1-0,White
YIO6q8Li,122,0-1,Black
fG9rITBh,87,1-0,White
owZc6Qm2,64,0-1,Black
kBSLWNsE,64,0-1,Black
TpzU7eiJ,64,0-1,Black
z0SkBMWw,80,0-1,Black
RLFAF8LF,123,0-1,White
PjRcpL5h,72,0-1,Black
QpjOvVvK,56,0-1,Black
UAF36mWe,61,1-0,White
43SWSmVO,96,0-1,Black
OJbTGfhG,71,1-0,White
An5JIHwb,102,1-0,Black
H5xzKBPD,140,0-1,Black
ZMz2Na4C,90,0-1,Black
CUfcoK79,62,1-0,Black
ilke07MU,65,1-0,White
tV3KID8H,78,0-1,Black
2YrDYwSl,56,1-0,Black
ii54YfYq,45,1-0,White
SY1WSjrY,89,1-0,White
j63ppmIg,114,0-1,Black
XjwawDCZ,106,1-0,Black
XjwawDCZ,111,1-0,White
aIlWXO2F,67,1-0,White
LqxkHmKZ,55,1-0,White
kR9wOxKP,85,1-0,White
8M99ZTKR,51,0-1,White
JpIqW9Tb,44,0-1,Black
yBu0IZjV,107,1-0,White
ZI9UQsdh,112,1/2-1/2,Black
y8C2wUl0,64,0-1,Black
Q0PmxhiC,92,1-0,Black
4Q5tiJeM,59,1-0,White
wagk5GmI,78,0-1,Black
ZX86oMM4,98,0-1,Black
rfoRK1Te,64,1-0,Black
CeWCqGiX,74,1-0,Black
UbPfn4ki,62,0-1,Black
i88eKNxo,88,0-1,Black
EywKDeid,100,0-1,Black
FmZiXtVC,91,1-0,White
WMCs7epM,87,1-0,White
Ypi6uhGn,92,0-1,Black
FGSSyIOq,79,0-1,White
4r9vHUng,71,1-0,White
RvVhFovD,53,0-1,White
IBbrCosD,80,0-1,Black
0Z0RRAWJ,70,0-1,Black
JzKvFvOn,107,1-0,White
NPkf6WdV,57,1-0,White
4rMkSY9D,71,0-1,White
c9ifWeI5,106,1/2-1/2,Black
c9ifWeI5,115,1/2-1/2,White
Lny3Mo3r,64,0-1,Black
dgM91UeK,61,1-0,White
sMuiD5PR,43,0-1,White
qhcF82ai,100,1-0,Black
ZPHC6mCR,43,1-0,White
AbOFdOho,99,1-0,White
EDjxwDEo,68,0-1,Black
AsVMlhAZ,106,1/2-1/2,Black
9QZ2peJZ,86,0-1,Black
kXLN7t0o,72,0-1,Black
qxGufE8h,40,0-1,Black
UT3Aj5iR,85,0-1,White
42RPLa4o,54,1-0,Black
cey8rjIv,55,1-0,White
29CehrUl,103,1-0,White
Mb4JfBn4,84,0-1,Black
BzxTbKCh,71,0-1,White
urbcL8IP,78,1-0,Black
Xix4xecN,59,1-0,White
VGAAbjOh,77,1-0,White
w3fzlEZx,76,0-1,Black
FVTNjKBU,54,1-0,Black
FVTNjKBU,57,1-0,White
tmS53pjO,121,1-0,White
tmS53pjO,125,1-0,White
9A0WQ1Zs,96,0-1,Black
SEFBMBrk,51,1-0,White
p1IdChzW,51,1-0,White
6qxLJu7m,80,0-1,Black
S2mxpAfn,88,1-0,Black
VsjOpTRA,107,1-0,White
QrwqVzeM,59,1-0,White
F1fOjmxN,90,0-1,Black
28M0FzTP,60,0-1,Black
NMmUp987,76,0-1,Black
GrWV1OaH,51,1-0,White
VXlQm4cz,104,0-1,Black
HLxJfJKZ,71,1-0,White
auz7lcGt,72,0-1,Black
zJ7EzdY1,66,1-0,Black
PoHoAiQl,75,0-1,White
lnem1blo,64,0-1,Black
MZdc0fj5,54,0-1,Black
AuJZrlvS,137,1-0,White
9bKOWMUG,43,0-1,White
pFQy6sRu,52,0-1,Black
rAiMpbki,71,1-0,White
rAiMpbki,73,1-0,White
cClKA8Nx,55,1-0,White
Gjbllqt8,111,0-1,White
Gjbllqt8,132,0-1,Black
Y97WKm9q,53,1-0,White
7Ry1mDk6,80,1-0,Black
UWWBqeLj,73,1-0,White
8ePAEzV6,90,1-0,Black
UNBbORgW,81,1-0,White
MeZCazLB,64,0-1,Black
uNxFP3pP,40,0-1,Black
5EqtNVpb,123,0-1,White
hxS0oqmD,52,1-0,Black
R1eoZYZe,76,1-0,Black
91y64NNx,33,1-0,White
FDG0Okvb,90,0-1,Black
GOIgDNiY,79,1-0,White
1cDt0KjV,67,1-0,White
DPjnMJSO,66,0-1,Black
oNZviZ6Y,70,0-1,Black
EnaiLtTb,81,1-0,White
DrACMH8I,135,1/2-1/2,White
ATWhmoZT,96,1-0,Black
twFBFNOg,53,1-0,White
36LuQtTh,76,0-1,Black
os3zOran,74,0-1,Black
3FCMIb3u,87,1-0,White
PmisGVF5,95,1-0,White
QapiuKT8,57,1-0,White
IxUxrjMG,88,0-1,Black
gcOx5roP,68,1-0,Black
PTeK3yHr,76,0-1,Black
e4stLXOZ,86,0-1,Black
JDPtL6Zv,72,1-0,Black
T9Hm6Jip,123,1-0,White
Mc6ojMSC,120,1/2-1/2,Black
rQLKeK5b,53,1-0,White
UdvuBP0G,70,0-1,Black
UdvuBP0G,89,0-1,White
ENpI1fc3,72,0-1,Black
2Dv5THPp,77,1-0,White
KwCEgvDS,45,1-0,White
9AT52ktk,119,0-1,White
5F1G4jTO,74,0-1,Black
YH418CvE,107,1-0,White
jVB3z9Gh,66,0-1,Black
r4uFw04J,130,0-1,Black
QqbyrQZ7,81,1-0,White
9rqdgBvz,90,1-0,Black
bFxGcLEr,96,0-1,Black
OsJ2SSUm,83,0-1,White
FbvnCNyB,149,1/2-1/2,White
cCPQPgUr,74,0-1,Black
9dZgDHPU,76,0-1,Black
v8GZ6c1T,62,0-1,Black
kWxAvwhA,56,0-1,Black
g3saZFOD,40,0-1,Black
0ylK9sN2,121,0-1,White
BzFMZBtd,109,1-0,White
zu0gkRs6,42,0-1,Black
BSRRuj7B,77,1-0,White
oAVdxGoQ,62,0-1,Black
WdQycs3M,75,1-0,White
lyz30n5P,77,1-0,White
2IAEGKrc,48,0-1,Black
mTq1Yr3H,87,1-0,White
YBav3ep9,84,0-1,Black
YBav3ep9,97,0-1,White
V3Di7Hpl,47,0-1,White
78MElaSD,130,0-1,Black
k6MZn0gP,45,1-0,White
wx39F9dD,88,0-1,Black
8yd2w93X,77,1-0,White
8yd2w93X,89,1-0,White
Ec4Pofxn,72,0-1,Black
TOXWcQ8F,95,1-0,White
NXJVNW6d,101,1-0,White
AnAfXmHe,78,0-1,Black
91Fq4ZVh,96,0-1,Black
w5OesSRo,93,1-0,White
N9p6JbYB,166,1/2-1/2,Black
N9p6JbYB,168,1/2-1/2,Black
N9p6JbYB,170,1/2-1/2,Black
Yi1XB83l,46,0-1,Black
MbnCdzx5,53,1-0,White
u57x9UWU,100,0-1,Black
wyn99o55,58,0-1,Black
3mdTGtbF,69,1-0,White
gsu09lt1,60,0-1,Black
TDFLJrMj,113,1-0,White
htM8Amr7,104,0-1,Black
gmaCYrZB,189,1-0,White
10qy8dt3,109,1/2-1/2,White
sKiuTSiS,71,1-0,White
GlUxmE0k,72,0-1,Black
EEGTMeGM,56,1-0,Black
BnW7VgPW,42,0-1,Black
JKEuzsXp,119,1-0,White
JKEuzsXp,121,1-0,White
UfTtvLtb,66,0-1,Black
UGXNGbt0,94,0-1,Black
pVr0QEFV,72,0-1,Black
BIDz8bRS,95,1-0,White
2t9zAoaz,63,1-0,White
KoqnSh3q,116,1-0,Black
wqVRGEqa,92,0-1,Black
RuebUvHY,102,0-1,Black
q01XC3wP,137,1-0,White
0thjZiL3,89,0-1,White
nD8oXKWo,50,0-1,Black
Kd5eC00h,59,1-0,White
D9GpBZOF,70,0-1,Black
O4uT0CaH,87,0-1,White
k9flhVwJ,99,0-1,White
iSOOEqgp,62,0-1,Black
SMotoLtB,102,0-1,Black
jps8AGhB,93,0-1,White
FFcmff4A,121,1-0,White
7Tfa91W0,70,0-1,Black
2isfutkI,114,1/2-1/2,Black
4PoZL45R,113,0-1,White
Is1jOG8H,33,1-0,White
CNCTTdYk,113,1-0,White
XFR84jxe,51,1-0,White
GsvKWPt9,104,1-0,Black
GsvKWPt9,111,1-0,White
I9MlyfQ8,66,0-1,Black
5udtxsPM,61,0-1,White
QpKP2bsG,131,1-0,White
f0rztwhU,37,1-0,White
NtF2lKvx,92,0-1,Black
9JIq8HWk,60,0-1,Black
YOL55W9Y,84,1-0,Black
8yyyM8X5,76,0-1,Black
JyS76cqC,54,0-1,Black
Mlt3E6XZ,121,1-0,White
7yaYzKqF,61,1-0,White
UeIQE84P,63,0-1,White
EPhoErol,62,0-1,Black
ZmPd49C1,40,0-1,Black
4gGb819H,71,0-1,White
4gGb819H,82,0-1,Black
n1RQY8KX,68,1-0,Black
r7zBEecA,123,1-0,White
Phmbz4Bz,98,0-1,Black
ND4OacdL,77,1-0,White
kL4b7CKl,71,0-1,White
P9rRKCXg,72,0-1,Black
A0UL7X7T,50,0-1,Black
oEyjFIJJ,90,0-1,Black
7R0NuhNO,56,0-1,Black
a05JZNIC,59,1-0,White
LiBDdWEm,57,1-0,White
fS25RHOi,94,1-0,Black
KbZSTG45,61,1-0,White
7z8bgGly,70,0-1,Black
w0KT63u4,93,1-0,White
bbOVlMtc,70,0-1,Black
iGQshTnz,47,0-1,White
Y9CIwPtk,78,0-1,Black
bV0wLF7U,130,1-0,Black
